Date,open,high,close,low,volume,macd,macdsignal,rsi,stoch,ma1,ma2,ma3,ema,cci,bblower,bbupper,roc,atr
2017-06-10T21:00,2810.60,2847.00,2814.00,2798.00,2405,-8.20,52.37,56.95,9.18,2779.10,2786.56,2808.73,2853.41,57.34,2694.66,2865.70,-0.01,67.52
2017-06-11T01:00,2813.50,2847.00,2817.70,2793.40,1228,-8.69,50.20,57.37,13.61,2781.97,2788.65,2814.38,2852.92,53.66,2704.25,2873.48,0,66.52
2017-06-11T05:00,2816.40,2840.70,2829.00,2794.70,2057,-8.27,48.13,58.70,27.64,2790.78,2788.91,2817.55,2854.19,52.86,2710.33,2881.83,0.01,65.06
2017-06-11T09:00,2828.60,3003.00,2955.00,2827.00,7661,0.03,48.14,69.94,100.00,2803.65,2794.46,2828.66,2876.90,231.57,2699.59,2915.17,0.04,72.98
2017-06-11T13:00,2954.90,2974.00,2927.30,2906.10,3242,3.02,48.89,65.71,69.48,2813.09,2797.51,2837.89,2891.50,215.70,2699.09,2935.89,0.05,72.62
2017-06-11T17:00,2927.30,2961.10,2936.40,2917.90,2389,4.87,50.11,66.43,74.68,2823.15,2800.57,2846.85,2905.45,197.01,2703.26,2956.38,0.02,70.52
2017-06-11T21:00,2938.80,2962.20,2932.90,2903.60,1479,5.09,51.38,65.86,70.56,2834.73,2803.73,2853.43,2916.62,156.13,2706.60,2973.03,0.03,69.67
2017-06-12T01:00,2934.76,2945.00,2865.00,2840.00,4024,0.17,51.43,55.81,0.00,2841.01,2806.07,2856.27,2914.20,65.06,2711.23,2976.75,0.01,72.19
2017-06-12T05:00,2859.70,2880.38,2615.80,2570.00,9035,-19.30,46.60,34.83,0.00,2833.12,2799.82,2843.39,2868.55,-220.31,2670.73,3000.00,-0.07,89.2
2017-06-12T09:00,2619.00,2734.00,2646.90,2603.30,8650,-28.93,39.37,37.96,8.91,2826.39,2796.23,2831.28,2834.13,-226.74,2644.99,3011.54,-0.06,92.17
2017-06-12T13:00,2646.50,2660.00,2433.30,2284.40,17404,-47.44,27.51,28.00,0.00,2809.46,2785.43,2807.50,2767.07,-348.17,2561.41,3058.25,-0.14,112.41
2017-06-12T17:00,2433.20,2610.00,2569.60,2433.20,7636,-48.11,15.48,39.00,26.23,2798.39,2782.95,2787.58,2732.54,-201.58,2529.68,3063.53,-0.09,117.01
2017-06-12T21:00,2569.50,2646.00,2554.50,2528.10,3869,-47.11,3.70,38.30,24.56,2785.08,2778.61,2768.63,2700.03,-138.53,2498.25,3068.17,-0.14,117.07
2017-06-13T01:00,2556.50,2675.00,2635.30,2550.00,2399,-38.89,-6.02,44.07,38.32,2776.17,2775.49,2755.91,2685.99,-93.61,2483.29,3065.76,-0.1,117.64
2017-06-13T05:00,2635.30,2680.00,2614.90,2564.84,3547,-32.95,-14.26,42.98,35.72,2766.92,2771.81,2743.17,2670.43,-81.41,2466.13,3061.55,-0.11,117.46
2017-06-13T09:00,2614.86,2682.60,2680.10,2605.00,3569,-23.21,-20.06,47.46,46.40,2759.85,2771.49,2734.25,2668.42,-55.18,2458.72,3057.97,-0.09,114.62
2017-06-13T13:00,2679.70,2730.00,2700.30,2658.00,6427,-14.41,-23.67,48.81,49.62,2755.58,2770.40,2726.42,2670.36,-30.22,2452.64,3047.24,-0.06,111.57
2017-06-13T17:00,2700.00,2704.00,2677.10,2661.10,3325,-9.41,-26.02,47.31,50.25,2746.47,2766.92,2716.29,2668.19,-34.13,2444.57,3039.15,0.02,106.67
2017-06-13T21:00,2677.10,2715.00,2687.50,2670.00,1928,-4.88,-27.24,48.08,52.25,2739.27,2763.56,2698.46,2668.27,-25.40,2437.77,3032.09,0.02,102.26
2017-06-14T01:00,2687.30,2722.42,2646.30,2635.84,2648,-4.16,-28.28,45.26,45.59,2730.71,2758.81,2679.73,2661.35,-34.55,2427.88,3026.01,0.09,101.14
2017-06-14T05:00,2645.80,2674.10,2654.80,2621.90,1662,-2.70,-28.95,45.97,64.62,2723.51,2753.90,2660.95,2656.98,-40.65,2418.93,3019.04,0.03,97.65
2017-06-14T09:00,2653.00,2664.70,2514.80,2420.00,12437,-10.31,-31.53,37.44,45.36,2709.26,2743.26,2633.08,2629.05,-98.74,2392.37,3015.31,-0.02,108.15
2017-06-14T13:00,2514.80,2526.90,2484.90,2405.00,6267,-16.16,-35.57,35.90,37.96,2693.41,2732.01,2607.74,2599.84,-125.32,2362.70,3010.57,-0.06,109.13
2017-06-14T17:00,2484.00,2507.80,2394.30,2280.00,9683,-24.44,-41.68,31.67,17.64,2672.71,2718.18,2592.97,2559.02,-159.40,2320.15,2997.05,-0.08,117.61
2017-06-14T21:00,2393.30,2455.00,2402.80,2325.40,4102,-27.42,-48.53,32.48,4.73,2646.42,2703.99,2576.70,2525.40,-143.24,2282.12,2982.63,-0.1,118.47
2017-06-15T01:00,2402.90,2403.00,2358.60,2103.10,13732,-30.23,-56.09,30.47,0.00,2619.34,2689.61,2571.72,2488.93,-178.12,2239.62,2967.35,-0.13,131.42
2017-06-15T05:00,2358.60,2380.00,2232.40,2170.10,6911,-37.95,-65.58,25.60,0.00,2585.81,2668.41,2549.24,2435.81,-168.04,2176.98,2959.94,-0.17,137.03
2017-06-15T09:00,2233.60,2320.00,2194.20,2046.00,14839,-42.64,-76.24,24.34,0.00,2550.64,2646.93,2525.22,2383.60,-178.80,2114.94,2954.90,-0.18,146.81
2017-06-15T13:00,2194.20,2327.20,2321.00,2175.10,8668,-34.56,-84.88,35.71,46.47,2524.73,2630.09,2504.27,2360.89,-115.20,2102.24,2938.12,-0.12,147.19
2017-06-15T17:00,2320.80,2397.00,2377.50,2273.10,7442,-23.30,-90.70,40.03,64.12,2513.39,2615.81,2488.44,2351.60,-70.78,2092.66,2920.76,-0.1,145.53
2017-06-15T21:00,2378.70,2379.80,2326.60,2257.80,3330,-17.44,-95.06,37.58,55.77,2498.13,2599.56,2464.87,2335.30,-76.49,2115.12,2887.63,-0.07,143.85
2017-06-16T01:00,2326.90,2427.10,2373.10,2325.90,3004,-9.02,-97.32,41.13,70.72,2495.27,2584.74,2443.06,2329.83,-47.73,2115.13,2867.97,-0.04,140.8
2017-06-16T05:00,2373.50,2447.90,2369.10,2350.00,3343,-2.64,-97.98,40.91,76.61,2485.72,2569.41,2422.53,2324.97,-37.91,2116.50,2848.06,-0.01,137.74
2017-06-16T09:00,2370.90,2410.00,2398.40,2323.00,5163,4.26,-96.92,43.26,87.47,2478.29,2550.86,2403.25,2326.41,-38.77,2108.56,2832.31,0,134.11
2017-06-16T13:00,2400.00,2487.00,2478.70,2396.50,4641,14.37,-93.32,49.21,100.00,2470.83,2535.90,2392.08,2342.13,-0.74,2107.87,2819.38,0.05,131
2017-06-16T17:00,2478.80,2479.70,2434.60,2359.20,2868,17.99,-88.83,46.34,88.46,2462.24,2519.18,2377.40,2348.59,-10.07,2097.24,2805.46,0.09,130.25
2017-06-16T21:00,2437.50,2438.30,2416.90,2368.10,2424,19.00,-84.08,45.19,83.84,2449.71,2501.98,2370.87,2351.57,-12.76,2083.65,2790.71,0.1,125.96
2017-06-17T01:00,2417.90,2474.90,2454.70,2408.80,1570,21.81,-78.62,48.13,95.66,2438.01,2488.30,2368.86,2361.13,18.89,2073.49,2778.63,0.06,121.68
2017-06-17T05:00,2457.90,2547.00,2539.10,2450.00,2928,28.53,-71.49,54.05,100.00,2431.44,2485.74,2378.51,2384.46,77.30,2062.61,2774.67,0.07,119.92
2017-06-17T09:00,2543.70,2580.00,2578.70,2501.10,2748,34.43,-62.88,56.56,100.00,2426.26,2483.47,2390.24,2411.89,121.32,2053.59,2776.93,0.11,116.99
2017-06-17T13:00,2578.70,2625.00,2620.00,2543.10,4566,39.53,-53.00,59.06,100.00,2425.01,2489.69,2407.67,2443.10,164.02,2041.36,2785.68,0.1,114.48
2017-06-17T17:00,2619.40,2636.90,2610.10,2571.10,2394,40.51,-42.87,58.20,96.32,2422.88,2491.04,2432.85,2468.64,161.23,2045.84,2790.73,0.1,111.01
2017-06-17T21:00,2610.00,2629.90,2621.10,2563.30,2643,40.09,-32.85,58.92,99.35,2427.94,2493.26,2461.31,2492.83,142.02,2053.26,2796.93,0.09,107.83
2017-06-18T01:00,2621.20,2640.00,2461.70,2451.00,5893,27.85,-25.89,46.42,41.15,2426.84,2487.48,2470.69,2486.21,69.74,2075.60,2781.33,-0.01,113.63
2017-06-18T05:00,2469.40,2572.50,2561.10,2450.10,3828,25.30,-19.56,53.10,67.16,2434.78,2485.68,2482.93,2497.79,69.10,2094.21,2778.55,0.05,114.26
2017-06-18T09:00,2563.00,2569.00,2528.00,2495.00,2498,20.44,-14.45,50.83,54.66,2440.74,2480.61,2496.35,2502.14,63.85,2118.55,2771.15,0.05,111.38
2017-06-18T13:00,2528.10,2550.00,2468.20,2442.00,2691,12.64,-11.29,46.92,23.16,2445.96,2472.88,2502.69,2495.57,28.81,2166.97,2746.31,0.01,111.14
2017-06-18T17:00,2468.20,2500.00,2491.40,2420.00,2402,8.67,-9.13,48.57,24.37,2458.30,2466.69,2510.85,2493.94,7.77,2224.98,2718.02,-0.02,108.92
2017-06-18T21:00,2494.90,2551.00,2541.30,2485.20,1965,9.00,-6.88,52.03,49.32,2474.82,2461.81,2520.37,2501.24,47.99,2251.16,2713.87,-0.01,105.84
2017-06-19T01:00,2538.90,2577.90,2565.90,2530.40,1852,10.36,-4.29,53.68,61.21,2486.49,2459.13,2526.19,2511.86,71.10,2265.48,2718.39,-0.02,101.67
2017-06-19T05:00,2565.90,2571.90,2505.00,2480.00,2544,6.83,-2.58,49.16,21.68,2492.56,2454.14,2530.88,2510.52,26.90,2288.31,2713.40,-0.04,100.97
2017-06-19T09:00,2504.90,2562.00,2533.90,2497.21,3217,6.12,-1.05,51.26,38.29,2502.43,2454.78,2538.68,2514.39,34.73,2302.75,2715.04,-0.03,98.39
2017-06-19T13:00,2533.90,2593.90,2541.00,2528.00,2447,5.82,0.41,51.79,42.48,2510.42,2456.65,2544.43,2518.97,58.34,2317.38,2717.60,0.03,96.07
2017-06-19T17:00,2541.10,2590.00,2582.00,2516.10,1714,7.94,2.39,54.82,66.46,2520.56,2462.90,2547.29,2530.06,66.03,2327.63,2725.71,0.01,94.48
2017-06-19T21:00,2582.00,2620.00,2593.60,2577.20,2188,9.57,4.78,55.67,74.00,2529.86,2469.26,2548.29,2541.67,109.25,2331.61,2733.22,0.03,90.79
2017-06-20T01:00,2592.00,2604.90,2594.60,2583.00,995,10.11,7.31,55.75,74.64,2535.38,2477.13,2546.59,2551.86,95.94,2338.29,2742.54,0.05,85.87
2017-06-20T05:00,2593.70,2604.50,2599.70,2568.20,1342,10.18,9.86,56.17,100.00,2543.24,2489.37,2545.90,2561.52,82.84,2346.40,2752.71,0.04,82.33
2017-06-20T09:00,2600.40,2660.40,2644.30,2600.00,2905,12.44,12.97,59.76,100.00,2554.07,2504.38,2547.45,2577.57,149.57,2352.73,2765.34,0.04,80.79
2017-06-20T13:00,2646.10,2780.00,2759.80,2622.50,8697,20.46,18.08,67.25,100.00,2568.60,2519.00,2567.32,2611.42,241.98,2353.60,2786.54,0.08,86.26
2017-06-20T17:00,2759.90,2766.00,2714.40,2707.20,4402,21.36,23.42,62.34,75.85,2576.94,2530.23,2577.54,2632.75,201.33,2364.01,2789.70,0.08,84.3
2017-06-20T21:00,2713.50,2743.90,2741.70,2686.10,2685,22.32,29.00,64.04,82.82,2584.70,2544.07,2591.79,2655.79,163.99,2378.45,2787.43,0.08,82.41
2017-06-21T01:00,2739.90,2760.00,2701.00,2630.00,4902,18.90,33.73,59.71,58.32,2588.56,2555.00,2607.31,2668.47,118.26,2395.04,2779.93,0.06,85.81
2017-06-21T05:00,2699.30,2726.90,2700.00,2650.00,2690,15.39,37.57,59.60,57.71,2592.84,2566.03,2621.21,2679.05,101.15,2413.36,2769.50,0.05,85.17
2017-06-21T09:00,2702.40,2722.60,2672.30,2637.10,4636,10.27,40.14,56.59,41.07,2595.28,2575.16,2629.95,2683.16,76.97,2421.74,2782.18,0.03,85.2
2017-06-21T13:00,2672.40,2702.00,2650.10,2643.00,3739,4.75,41.33,54.22,18.51,2604.25,2580.87,2635.56,2682.61,57.71,2433.93,2778.89,0.02,83.33
2017-06-21T17:00,2653.40,2666.80,2624.40,2572.30,5829,-0.98,41.08,51.54,0.00,2607.27,2587.20,2643.52,2677.43,13.06,2442.71,2779.75,0.01,84.12
2017-06-21T21:00,2621.90,2633.90,2611.20,2595.31,1792,-5.74,39.65,50.16,0.00,2611.23,2593.68,2648.67,2670.42,-0.47,2449.91,2786.85,-0.01,80.87
2017-06-22T01:00,2611.40,2619.20,2606.40,2554.80,2392,-9.09,37.38,49.64,0.00,2617.81,2598.73,2653.03,2663.31,-30.52,2455.70,2792.56,-0.06,79.69
2017-06-22T05:00,2603.20,2647.90,2640.20,2584.00,1721,-8.90,35.15,53.30,20.78,2624.90,2602.10,2656.91,2662.82,-1.16,2462.64,2795.51,-0.03,78.57
2017-06-22T09:00,2640.20,2704.90,2703.30,2629.40,3226,-4.60,34.00,59.26,54.63,2632.61,2606.26,2664.23,2673.18,59.43,2470.07,2801.82,-0.01,78.35
2017-06-22T13:00,2703.20,2709.00,2672.00,2660.60,2633,-3.98,33.01,55.48,33.16,2637.66,2607.99,2669.39,2676.56,53.80,2477.97,2810.62,-0.01,76.21
2017-06-22T17:00,2665.30,2691.00,2672.80,2632.90,3256,-3.63,32.10,55.56,33.62,2645.65,2610.08,2674.26,2679.46,27.84,2485.01,2817.47,-0.01,74.91
2017-06-22T21:00,2672.80,2710.00,2688.00,2672.80,1021,-2.54,31.47,57.10,51.81,2652.99,2612.31,2677.17,2684.43,56.74,2492.17,2825.01,0.01,72.22
2017-06-23T01:00,2687.90,2696.30,2678.00,2661.30,746,-2.65,30.80,55.73,42.29,2659.51,2619.52,2671.72,2686.84,33.63,2498.69,2828.09,0.01,69.56
2017-06-23T05:00,2681.80,2687.99,2685.90,2652.00,1251,-2.36,30.21,56.61,69.22,2664.46,2623.68,2669.82,2690.13,23.69,2505.40,2830.61,0.02,67.16
2017-06-23T09:00,2685.80,2719.12,2700.40,2671.60,1671,-1.40,29.86,58.26,86.55,2669.55,2629.43,2667.07,2695.33,59.43,2512.05,2834.54,0.03,65.76
2017-06-23T13:00,2699.40,2726.00,2701.90,2692.60,1446,-0.90,29.64,58.43,91.37,2674.66,2637.22,2667.13,2699.92,75.70,2518.38,2838.43,0.04,63.45
2017-06-23T17:00,2701.80,2707.50,2674.90,2664.00,1852,-2.54,29.00,54.03,45.63,2678.24,2643.33,2665.45,2699.05,15.91,2524.50,2835.37,0.01,62.02
2017-06-23T21:00,2673.10,2689.00,2669.40,2667.60,833,-4.04,27.99,53.15,36.49,2679.43,2647.60,2665.26,2697.18,5.05,2545.16,2805.67,-0.01,59.12
2017-06-24T01:00,2669.50,2699.70,2671.20,2665.10,1190,-4.92,26.76,53.41,39.19,2675.21,2651.11,2666.67,2695.72,21.48,2558.44,2788.07,0,57.37
2017-06-24T05:00,2671.90,2680.00,2672.30,2651.10,1062,-5.38,25.42,53.59,41.06,2673.21,2656.69,2669.86,2694.49,-0.74,2579.54,2760.03,0,55.34
2017-06-24T09:00,2671.70,2679.30,2606.30,2511.10,5157,-9.83,22.96,43.15,0.00,2666.76,2659.10,2669.53,2681.85,-161.81,2585.95,2744.15,-0.03,63.4
2017-06-24T13:00,2610.00,2610.70,2480.50,2472.00,5214,-20.34,17.87,30.83,0.00,2656.26,2657.09,2661.14,2648.93,-250.45,2554.45,2753.70,-0.07,68.78
2017-06-24T17:00,2482.90,2545.00,2502.60,2452.87,3275,-24.62,11.72,34.38,12.86,2646.86,2654.44,2651.97,2624.18,-216.71,2531.46,2759.72,-0.07,70.45
2017-06-24T21:00,2504.90,2512.67,2486.10,2431.70,3646,-27.17,4.93,33.02,7.93,2638.00,2650.86,2637.49,2599.85,-196.38,2506.16,2768.62,-0.08,71.2
2017-06-25T01:00,2490.30,2549.00,2514.60,2481.80,1122,-25.57,-1.46,37.61,24.57,2631.54,2648.19,2626.99,2583.75,-127.68,2490.70,2773.10,-0.07,70.91
2017-06-25T05:00,2514.50,2590.00,2590.00,2510.80,1789,-18.40,-6.06,47.81,61.52,2629.90,2647.87,2621.47,2582.96,-68.16,2488.50,2773.18,-0.03,71.5
2017-06-25T09:00,2590.00,2595.00,2528.20,2520.00,1933,-16.83,-10.27,41.78,39.67,2625.95,2644.00,2610.82,2571.64,-79.00,2478.11,2775.75,-0.05,71.75
2017-06-25T13:00,2525.60,2558.70,2454.80,2439.70,2942,-19.56,-15.16,35.98,18.66,2618.73,2633.83,2595.94,2549.19,-120.48,2452.05,2783.27,-0.08,75.13
2017-06-25T17:00,2455.10,2486.80,2481.70,2368.30,6698,-18.38,-19.76,39.30,30.69,2611.19,2626.07,2582.33,2534.52,-132.54,2434.42,2778.74,-0.07,78.23
2017-06-25T21:00,2483.00,2509.90,2508.13,2450.00,1957,-14.82,-23.46,42.47,50.17,2601.89,2618.29,2569.51,2526.55,-86.43,2421.99,2774.78,-0.04,76.92
2017-06-26T01:00,2508.20,2510.40,2440.00,2389.20,3291,-15.94,-27.45,37.10,27.55,2590.84,2609.59,2552.05,2507.98,-106.43,2398.79,2774.71,-0.02,80.08
2017-06-26T05:00,2440.00,2467.10,2417.30,2375.50,4206,-17.01,-31.70,35.49,20.47,2578.68,2600.16,2534.88,2488.14,-113.93,2373.17,2773.26,-0.03,80.9
2017-06-26T09:00,2417.30,2450.00,2315.40,2313.00,6856,-23.00,-37.45,29.34,0.00,2560.93,2588.27,2511.28,2453.47,-142.44,2328.22,2781.94,-0.07,84.91
2017-06-26T13:00,2316.60,2381.30,2309.50,2258.70,10871,-25.58,-43.84,29.02,0.00,2543.39,2576.91,2487.16,2422.65,-154.78,2287.90,2784.63,-0.08,87.6
2017-06-26T17:00,2309.60,2439.80,2393.50,2276.00,9127,-20.10,-48.87,39.02,53.22,2529.46,2569.22,2468.58,2410.82,-109.50,2266.39,2775.45,-0.08,93.05
2017-06-26T21:00,2392.40,2446.10,2426.00,2352.50,2939,-13.09,-52.14,42.40,71.21,2516.40,2563.04,2456.56,2406.54,-76.30,2250.24,2764.01,-0.04,93.08
2017-06-27T01:00,2423.50,2434.60,2332.20,2315.10,3313,-13.52,-55.52,36.17,38.05,2498.79,2553.90,2446.67,2386.89,-104.75,2223.59,2756.38,-0.05,94.97
2017-06-27T05:00,2332.20,2369.80,2326.30,2300.00,3550,-12.95,-58.76,35.81,36.14,2482.19,2543.44,2434.92,2369.17,-116.71,2198.51,2747.15,-0.06,93.17
2017-06-27T09:00,2328.80,2374.20,2296.00,2207.80,9978,-13.32,-62.09,33.96,26.29,2464.41,2529.86,2422.24,2348.92,-134.81,2170.79,2737.35,-0.08,98.4
2017-06-27T13:00,2295.95,2399.00,2386.10,2247.70,5772,-6.53,-63.72,43.34,100.00,2450.83,2520.33,2413.68,2347.38,-84.41,2155.47,2724.06,-0.02,102.18
2017-06-27T17:00,2386.10,2524.00,2521.20,2385.60,7911,7.27,-61.91,53.91,100.00,2443.64,2515.28,2409.09,2369.87,41.42,2149.85,2721.17,0.04,104.77
2017-06-27T21:00,2521.20,2522.00,2476.30,2412.10,3476,13.24,-58.60,50.54,86.46,2437.45,2508.22,2405.63,2381.92,38.63,2159.78,2710.82,0.07,105.14
2017-06-28T01:00,2472.90,2477.00,2472.00,2403.20,1910,16.54,-54.46,50.22,85.17,2437.04,2501.36,2406.78,2391.91,22.67,2165.22,2702.31,0.07,102.9
2017-06-28T05:00,2470.90,2486.80,2480.10,2430.00,2267,18.76,-49.77,50.85,87.71,2435.97,2494.50,2406.67,2402.23,38.74,2172.75,2694.18,0.04,99.6
2017-06-28T09:00,2482.60,2508.90,2478.00,2444.50,5931,19.49,-44.90,50.67,86.98,2435.59,2487.08,2404.66,2411.05,53.95,2175.41,2687.86,0.02,97.09
2017-06-28T13:00,2478.35,2506.00,2506.00,2421.38,2506,21.12,-39.62,53.08,96.67,2435.18,2480.55,2409.06,2423.74,63.04,2169.46,2685.41,0.07,96.2
2017-06-28T17:00,2505.30,2566.80,2518.20,2490.00,5656,22.17,-34.08,54.13,100.00,2431.76,2475.33,2415.79,2437.03,119.50,2169.51,2684.36,0.08,94.81
2017-06-28T21:00,2518.50,2529.70,2526.00,2485.10,1371,22.48,-28.46,54.83,100.00,2431.65,2470.55,2429.83,2450.04,102.46,2179.92,2681.07,0.1,91.23
2017-06-29T01:00,2526.00,2531.40,2504.08,2498.50,842,20.35,-23.37,52.42,88.45,2434.00,2464.98,2442.80,2457.61,91.68,2185.20,2678.03,0.05,87.06
2017-06-29T05:00,2504.08,2521.50,2467.20,2426.10,3685,15.81,-19.42,48.55,69.91,2433.31,2458.14,2447.71,2457.85,50.90,2185.91,2673.23,-0.02,87.66
2017-06-29T09:00,2468.80,2496.00,2490.70,2424.00,2149,13.82,-15.96,51.03,81.79,2432.48,2454.29,2452.03,2462.21,47.32,2195.99,2668.22,0.01,86.54
2017-06-29T13:00,2490.70,2537.80,2507.20,2486.00,2655,13.04,-12.70,52.75,90.03,2435.68,2455.18,2463.69,2468.91,81.18,2208.81,2664.39,0.01,84.06
2017-06-29T17:00,2504.80,2524.00,2472.40,2462.10,2180,9.76,-10.26,48.85,47.95,2438.30,2454.17,2473.43,2468.72,52.38,2243.07,2645.83,0,82.47
2017-06-29T21:00,2472.30,2495.81,2457.60,2440.00,926,6.35,-8.68,47.25,0.00,2445.08,2453.22,2484.21,2466.03,24.62,2277.85,2625.86,-0.01,80.57
2017-06-30T01:00,2463.00,2472.00,2446.80,2441.00,802,3.26,-7.86,46.07,0.00,2451.61,2450.96,2488.25,2461.86,6.84,2290.08,2618.96,-0.02,77.03
2017-06-30T05:00,2446.80,2509.00,2502.20,2446.40,1847,4.77,-6.67,52.63,74.89,2456.79,2448.04,2486.99,2467.90,47.09,2296.74,2619.92,-0.01,76
2017-06-30T09:00,2502.30,2502.30,2489.40,2447.30,1755,4.70,-5.49,51.09,57.31,2459.81,2446.74,2487.86,2470.96,34.75,2320.45,2611.92,-0.01,74.5
2017-06-30T13:00,2490.00,2511.10,2480.00,2463.30,1717,3.87,-4.53,49.93,44.06,2466.85,2447.58,2488.39,2472.01,39.73,2343.67,2604.07,-0.01,72.59
2017-06-30T17:00,2480.00,2480.00,2420.60,2404.00,3362,-0.61,-4.68,43.24,0.00,2471.34,2445.55,2484.43,2462.63,-110.11,2367.58,2592.63,-0.02,72.83
2017-06-30T21:00,2420.60,2436.00,2374.50,2360.91,2502,-6.28,-6.25,38.89,0.00,2475.08,2441.09,2477.53,2446.54,-276.78,2359.97,2599.08,-0.05,73
2017-07-01T01:00,2374.50,2437.00,2434.90,2368.30,1567,-5.60,-7.65,46.49,47.68,2477.40,2440.92,2472.79,2443.12,-166.85,2360.54,2589.88,-0.03,72.69
2017-07-01T05:00,2434.90,2441.00,2424.70,2411.10,1068,-5.46,-9.01,45.46,47.40,2472.80,2441.17,2466.55,2438.46,-113.54,2357.42,2587.83,-0.02,69.63
2017-07-01T09:00,2425.90,2427.90,2400.40,2352.70,2130,-6.55,-10.65,43.02,29.80,2469.19,2444.00,2458.18,2430.27,-166.51,2351.06,2587.04,-0.02,70.03
2017-07-01T13:00,2400.20,2404.70,2342.70,2320.10,3509,-10.48,-13.27,37.83,0.00,2463.03,2445.11,2447.42,2413.25,-194.32,2334.34,2590.02,-0.04,71.07
2017-07-01T17:00,2342.50,2358.10,2346.20,2291.00,4294,-12.05,-16.28,38.31,3.22,2456.66,2443.53,2439.35,2399.20,-188.17,2320.29,2590.89,-0.06,70.79
2017-07-01T21:00,2346.10,2348.80,2311.00,2302.00,1947,-14.49,-19.91,35.32,0.00,2448.70,2439.70,2427.37,2381.05,-166.43,2301.94,2589.74,-0.07,69.07
2017-07-02T01:00,2311.20,2359.90,2351.00,2305.10,1694,-12.54,-23.04,40.96,32.58,2441.32,2440.33,2416.96,2372.41,-124.29,2294.17,2580.79,-0.05,68.05
2017-07-02T05:00,2351.20,2389.90,2380.70,2346.10,1716,-8.55,-25.18,44.81,54.82,2434.78,2442.14,2410.85,2370.24,-72.97,2291.64,2568.79,-0.02,66.32
2017-07-02T09:00,2381.00,2390.00,2387.40,2340.20,1356,-4.94,-26.41,45.67,59.79,2428.18,2445.19,2406.17,2369.71,-64.94,2288.63,2560.13,0.01,65.14
2017-07-02T13:00,2389.20,2440.00,2422.50,2378.30,2639,0.06,-26.40,50.07,93.53,2424.29,2446.40,2404.55,2375.50,-8.47,2287.45,2556.84,-0.01,64.9
2017-07-02T17:00,2422.10,2476.30,2445.10,2417.50,2627,4.87,-25.18,52.72,100.00,2423.24,2443.86,2400.74,2384.60,37.99,2287.26,2552.47,0.01,64.46
2017-07-02T21:00,2445.10,2456.40,2427.60,2416.20,999,6.75,-23.49,50.48,87.13,2420.23,2442.24,2396.62,2389.58,27.73,2286.99,2544.78,0.01,62.73
2017-07-03T01:00,2427.80,2459.60,2424.60,2422.00,1217,7.59,-21.59,50.09,84.89,2416.30,2440.66,2392.93,2393.49,36.39,2285.11,2541.88,0.03,60.93
2017-07-03T05:00,2424.80,2461.50,2461.10,2420.30,1291,10.25,-19.03,54.70,100.00,2415.76,2440.03,2395.63,2403.31,57.93,2283.57,2543.77,0.05,59.52
2017-07-03T09:00,2461.50,2587.40,2560.80,2460.10,6466,17.91,-14.55,64.38,100.00,2420.68,2442.79,2408.05,2429.21,177.14,2274.75,2563.99,0.11,64.36
2017-07-03T13:00,2560.90,2563.90,2532.70,2508.40,3571,20.12,-9.52,60.46,86.51,2424.77,2443.68,2414.57,2446.83,163.07,2269.14,2572.65,0.08,63.73
2017-07-03T17:00,2532.60,2578.90,2526.00,2521.90,2530,20.10,-4.50,59.53,83.31,2425.90,2443.94,2421.32,2460.93,158.47,2264.43,2581.02,0.06,63.25
2017-07-03T21:00,2530.30,2621.50,2604.80,2524.80,3373,24.11,1.53,66.14,100.00,2431.40,2446.56,2434.95,2486.80,187.79,2252.24,2605.69,0.09,65.64
2017-07-04T01:00,2604.80,2628.60,2616.30,2596.00,2025,26.08,8.05,66.98,100.00,2437.89,2450.30,2453.19,2511.16,180.53,2246.84,2630.66,0.08,63.28
2017-07-04T05:00,2616.20,2616.20,2607.60,2581.50,1648,25.32,14.38,65.64,94.85,2446.79,2454.98,2470.61,2530.64,140.42,2251.50,2649.31,0.07,61.25
2017-07-04T09:00,2606.00,2617.40,2557.10,2552.00,2946,20.16,19.42,58.36,61.12,2455.49,2457.20,2487.02,2538.62,99.99,2253.38,2659.65,0.05,61.54
2017-07-04T13:00,2554.40,2568.90,2520.30,2516.80,3490,13.34,22.75,53.68,37.59,2459.55,2457.63,2498.31,2538.97,59.72,2257.58,2665.01,0.04,60.87
2017-07-04T17:00,2525.10,2592.90,2579.90,2511.00,2164,11.97,25.75,59.36,54.94,2466.94,2461.22,2511.59,2549.46,71.27,2263.00,2677.54,0.05,62.37
2017-07-04T21:00,2579.90,2583.50,2540.90,2527.90,1594,7.75,27.68,54.64,26.94,2473.63,2463.99,2521.82,2551.60,56.79,2278.08,2682.28,-0.01,61.89
2017-07-05T01:00,2540.90,2545.00,2499.60,2477.90,2724,1.82,28.14,50.10,0.06,2481.10,2465.75,2526.96,2546.12,17.89,2291.69,2684.01,-0.01,62.26
2017-07-05T05:00,2499.40,2522.00,2516.00,2499.20,1274,-1.21,27.84,51.81,10.18,2489.19,2466.21,2531.69,2544.05,15.72,2311.27,2684.93,0,59.44
2017-07-05T09:00,2516.00,2555.00,2555.00,2514.50,2422,-0.80,27.64,55.71,33.23,2500.81,2468.40,2540.18,2548.88,38.28,2324.33,2692.27,-0.02,58.09
