Date,High,Low,Open,Close,rsi,label
2016-04-05 17:00:00,424.54,422.09,422.25,423.75,63.76,0
2016-04-05 21:00:00,424.32,422.54,423.75,422.99,59.97,0
2016-04-06 01:00:00,424.68,422.55,422.99,423.3,60.99,0
2016-04-06 05:00:00,423.3,421.69,423.3,422.33,56.18,0
2016-04-06 09:00:00,423.59,422.01,422.39,423.01,58.64,0
2016-04-06 13:00:00,423.16,422.0,422.65,422.9,58.07,0
2016-04-06 17:00:00,423.27,422.57,422.9,422.57,56.31,0
2016-04-06 21:00:00,422.86,421.02,422.57,421.02,48.81,0
2016-04-07 01:00:00,421.68,417.78,421.02,421.23,49.78,0
2016-04-07 05:00:00,421.7,420.26,421.23,420.67,47.2,0
2016-04-07 09:00:00,421.96,419.9,420.55,421.51,51.28,0
2016-04-07 13:00:00,422.49,421.5,421.52,421.94,53.28,0
2016-04-07 17:00:00,422.57,420.01,421.94,422.28,54.85,0
2016-04-07 21:00:00,422.49,420.03,422.29,422.49,55.84,0
2016-04-08 01:00:00,424.0,421.98,422.49,423.48,60.26,0
2016-04-08 05:00:00,424.49,422.16,423.49,422.7,55.54,0
2016-04-08 09:00:00,423.97,422.37,422.7,423.54,59.24,0
2016-04-08 13:00:00,424.08,415.5,423.54,418.4,38.26,0
2016-04-08 17:00:00,420.0,416.0,418.4,418.5,38.72,0
2016-04-08 21:00:00,418.76,412.0,418.23,415.56,31.4,0
2016-04-09 01:00:00,416.49,415.14,415.56,416.49,35.55,0
2016-04-09 05:00:00,417.49,416.14,416.83,417.35,39.21,0
2016-04-09 09:00:00,417.79,416.6,417.35,417.48,39.77,0
2016-04-09 13:00:00,418.25,417.0,417.79,417.96,41.89,0
2016-04-09 17:00:00,418.5,417.49,417.96,418.47,44.14,0
2016-04-09 21:00:00,418.5,417.49,418.48,417.86,42.04,0
2016-04-10 01:00:00,418.0,417.58,417.86,417.78,41.76,0
2016-04-10 05:00:00,422.9,417.71,417.78,420.51,53.21,0
2016-04-10 09:00:00,421.62,420.4,420.56,421.36,56.11,0
2016-04-10 13:00:00,421.9,421.1,421.58,421.9,57.89,0
2016-04-10 17:00:00,422.0,420.6,421.9,421.32,55.29,0
2016-04-10 21:00:00,421.75,420.89,421.32,421.75,56.84,0
2016-04-11 01:00:00,421.75,420.7,421.72,421.14,53.99,0
2016-04-11 05:00:00,422.36,418.8,421.14,421.13,53.94,0
2016-04-11 09:00:00,423.9,421.02,421.02,422.89,60.55,0
2016-04-11 13:00:00,423.66,421.89,422.9,423.22,61.67,0
2016-04-11 17:00:00,423.88,422.5,423.7,423.74,63.42,0
2016-04-11 21:00:00,428.37,423.56,423.74,428.36,74.54,0
2016-04-12 01:00:00,430.0,425.55,428.26,426.29,65.0,0
2016-04-12 05:00:00,426.46,425.01,426.29,426.45,65.37,0
2016-04-12 09:00:00,428.76,425.47,426.45,426.78,66.16,0
2016-04-12 13:00:00,428.36,424.88,427.0,426.0,62.52,0
2016-04-12 17:00:00,427.0,424.79,425.8,426.59,64.13,0
2016-04-12 21:00:00,427.68,426.01,426.78,427.02,65.3,0
2016-04-13 01:00:00,427.35,424.51,427.02,425.32,57.35,0
2016-04-13 05:00:00,426.0,423.51,425.32,425.04,56.14,0
2016-04-13 09:00:00,425.98,423.0,425.04,425.5,57.72,0
2016-04-13 13:00:00,425.87,424.63,425.5,424.84,54.67,0
2016-04-13 17:00:00,425.33,424.3,424.57,424.73,54.16,0
2016-04-13 21:00:00,426.49,424.33,424.73,426.34,60.06,0
2016-04-14 01:00:00,426.34,424.02,426.34,424.05,50.16,0
2016-04-14 05:00:00,425.49,424.01,424.05,424.98,53.52,0
2016-04-14 09:00:00,425.8,424.62,424.98,425.37,54.89,0
2016-04-14 13:00:00,425.99,424.73,425.4,425.76,56.27,0
2016-04-14 17:00:00,426.25,425.08,425.76,426.01,57.18,0
2016-04-14 21:00:00,428.49,426.01,426.01,427.78,63.04,0
2016-04-15 01:00:00,428.74,426.02,428.0,426.64,57.58,0
2016-04-15 05:00:00,430.98,426.64,426.64,430.95,68.64,1
2016-04-15 09:00:00,432.49,429.42,430.94,431.33,69.4,0
2016-04-15 13:00:00,432.31,429.02,431.33,431.31,69.31,0
2016-04-15 17:00:00,431.99,430.03,431.49,431.48,69.69,0
2016-04-15 21:00:00,431.79,430.47,431.48,431.17,68.03,0
2016-04-16 01:00:00,435.49,431.22,431.22,435.48,76.41,0
2016-04-16 05:00:00,435.67,432.53,435.48,432.77,64.9,0
2016-04-16 09:00:00,432.78,431.42,432.77,432.15,62.57,0
2016-04-16 13:00:00,432.66,431.43,432.01,431.57,60.39,0
2016-04-16 17:00:00,432.6,431.56,431.57,432.04,61.56,0
2016-04-16 21:00:00,433.49,431.0,432.52,431.04,57.67,0
2016-04-17 01:00:00,431.49,430.0,431.04,431.11,57.87,0
2016-04-17 05:00:00,431.3,429.53,431.26,429.55,51.95,0
2016-04-17 09:00:00,430.48,428.0,429.56,429.47,51.66,0
2016-04-17 13:00:00,429.47,426.37,429.47,428.31,47.49,0
2016-04-17 17:00:00,429.41,427.4,428.3,428.51,48.27,0
2016-04-17 21:00:00,430.5,428.51,428.51,430.49,55.3,0
2016-04-18 01:00:00,430.91,429.97,430.49,430.22,54.21,0
2016-04-18 05:00:00,430.49,429.01,430.22,429.02,49.57,0
2016-04-18 09:00:00,429.88,426.52,429.02,427.52,44.45,0
2016-04-18 13:00:00,429.48,426.95,427.52,429.42,51.31,0
2016-04-18 17:00:00,430.25,428.5,429.42,430.03,53.31,0
2016-04-18 21:00:00,430.49,429.51,430.03,429.51,51.38,0
2016-04-19 01:00:00,429.6,428.54,429.52,429.54,51.48,0
2016-04-19 05:00:00,430.44,429.01,429.54,430.3,54.29,0
2016-04-19 09:00:00,430.44,429.51,430.3,430.0,52.99,0
2016-04-19 13:00:00,432.0,429.99,430.0,431.48,58.3,1
2016-04-19 17:00:00,439.0,431.08,431.49,437.81,72.57,1
2016-04-19 21:00:00,438.78,436.6,437.81,437.87,72.66,1
2016-04-20 01:00:00,439.0,437.57,437.7,438.4,73.54,1
2016-04-20 05:00:00,439.0,437.1,438.41,437.7,70.33,1
2016-04-20 09:00:00,441.5,436.95,437.7,441.0,75.71,0
2016-04-20 13:00:00,444.99,439.51,441.0,443.37,78.7,0
2016-04-20 17:00:00,446.61,441.82,443.45,443.85,79.25,1
2016-04-20 21:00:00,447.65,442.01,443.6,446.0,81.58,1
2016-04-21 01:00:00,447.0,443.3,446.0,444.49,75.21,0
2016-04-21 05:00:00,444.89,443.93,444.48,444.31,74.46,0
2016-04-21 09:00:00,445.79,443.05,444.31,444.28,74.33,0
2016-04-21 13:00:00,451.46,444.25,444.28,451.28,82.25,0
2016-04-21 17:00:00,454.5,449.71,451.37,452.26,83.04,0
2016-04-21 21:00:00,453.15,446.0,452.26,447.23,66.66,0
2016-04-22 01:00:00,448.7,444.51,447.23,448.27,68.06,0
2016-04-22 05:00:00,450.0,447.67,448.28,448.97,69.01,0
2016-04-22 09:00:00,449.0,446.1,448.97,448.88,68.73,0
2016-04-22 13:00:00,450.7,447.5,448.88,449.65,69.86,0
2016-04-22 17:00:00,450.16,446.74,449.65,447.8,63.87,0
2016-04-22 21:00:00,450.74,446.86,447.8,446.87,61.04,0
2016-04-23 01:00:00,446.99,445.67,446.87,446.99,61.28,0
2016-04-23 05:00:00,450.48,446.01,446.99,449.89,66.6,0
2016-04-23 09:00:00,451.4,449.02,449.89,450.88,68.21,0
2016-04-23 13:00:00,451.08,448.01,450.87,448.74,61.34,0
2016-04-23 17:00:00,454.95,448.05,448.68,453.69,69.09,0
2016-04-23 21:00:00,459.59,452.92,453.69,456.8,72.79,0
2016-04-24 01:00:00,457.99,454.03,456.8,457.28,73.32,0
2016-04-24 05:00:00,459.23,454.8,457.28,454.92,66.46,0
2016-04-24 09:00:00,456.33,450.18,454.92,452.92,61.24,0
2016-04-24 13:00:00,464.99,452.29,452.92,464.32,73.85,0
2016-04-24 17:00:00,464.41,460.01,464.23,463.02,71.02,0
2016-04-24 21:00:00,463.7,458.5,463.33,459.66,64.15,0
2016-04-25 01:00:00,462.99,458.71,459.52,460.94,65.52,0
2016-04-25 05:00:00,462.72,455.0,460.94,457.64,59.25,0
2016-04-25 09:00:00,462.4,457.63,457.79,461.72,63.85,0
2016-04-25 13:00:00,466.99,460.5,461.6,465.04,67.11,0
2016-04-25 17:00:00,471.58,461.5,465.04,461.77,61.26,0
2016-04-25 21:00:00,466.59,461.77,461.77,464.71,64.27,0
2016-04-26 01:00:00,467.0,463.33,464.63,466.83,66.31,0
2016-04-26 05:00:00,466.99,463.12,466.83,463.18,59.97,0
2016-04-26 09:00:00,469.54,462.55,463.37,468.0,64.76,0
2016-04-26 13:00:00,471.99,465.5,468.0,469.75,66.34,0
2016-04-26 17:00:00,470.7,467.27,469.75,468.14,63.52,0
2016-04-26 21:00:00,469.72,466.37,468.14,466.6,60.86,0
2016-04-27 01:00:00,470.17,466.47,466.47,468.07,62.48,0
2016-04-27 05:00:00,468.09,464.0,468.09,466.47,59.59,0
2016-04-27 09:00:00,466.99,450.11,466.89,455.69,44.64,0
2016-04-27 13:00:00,458.0,452.78,455.23,454.64,43.5,0
2016-04-27 17:00:00,454.64,443.0,454.64,444.85,34.59,0
2016-04-27 21:00:00,445.86,435.0,445.14,442.4,32.78,0
2016-04-28 01:00:00,445.6,438.5,441.28,444.37,35.7,0
2016-04-28 05:00:00,447.48,442.03,444.35,446.1,38.23,0
2016-04-28 09:00:00,448.8,445.2,446.09,448.78,42.03,0
2016-04-28 13:00:00,449.49,446.0,448.78,449.12,42.52,0
2016-04-28 17:00:00,450.83,448.2,449.1,450.46,44.48,0
2016-04-28 21:00:00,451.54,445.8,450.52,445.86,39.49,0
2016-04-29 01:00:00,449.53,445.86,445.93,448.51,43.43,0
2016-04-29 05:00:00,450.0,448.51,448.51,449.98,45.55,0
2016-04-29 09:00:00,451.98,449.5,449.98,451.9,48.27,0
2016-04-29 13:00:00,456.0,451.9,451.96,456.0,53.61,0
2016-04-29 17:00:00,457.49,453.5,455.43,455.32,52.64,0
2016-04-29 21:00:00,455.98,453.5,455.33,454.03,50.76,0
2016-04-30 01:00:00,455.0,452.75,454.09,454.18,50.98,0
2016-04-30 05:00:00,454.99,452.96,454.09,453.55,49.98,0
2016-04-30 09:00:00,453.8,450.0,453.35,451.58,46.87,0
2016-04-30 13:00:00,452.01,445.01,451.59,449.03,43.13,0
2016-04-30 17:00:00,450.39,445.01,448.84,446.6,39.86,0
2016-04-30 21:00:00,448.0,445.69,446.79,447.95,42.47,0
2016-05-01 01:00:00,448.75,447.32,447.94,448.68,43.88,0
2016-05-01 05:00:00,452.99,448.68,448.68,450.5,47.36,0
2016-05-01 09:00:00,452.51,450.02,450.21,451.38,49.01,0
2016-05-01 13:00:00,451.62,448.21,451.43,450.71,47.78,0
2016-05-01 17:00:00,451.61,450.01,450.73,451.11,48.61,0
2016-05-01 21:00:00,452.49,451.11,451.12,452.16,50.81,0
2016-05-02 01:00:00,452.5,448.5,452.19,448.52,43.81,0
2016-05-02 05:00:00,448.51,436.0,448.51,440.51,33.02,0
2016-05-02 09:00:00,443.4,438.0,440.5,442.11,36.39,0
2016-05-02 13:00:00,442.94,439.8,442.1,441.59,35.76,0
2016-05-02 17:00:00,445.89,440.7,441.78,443.73,40.34,0
2016-05-02 21:00:00,444.49,440.1,444.0,443.24,39.64,0
2016-05-03 01:00:00,447.99,443.01,443.23,447.98,48.84,0
2016-05-03 05:00:00,447.98,446.02,447.98,446.28,46.12,0
2016-05-03 09:00:00,447.75,445.61,446.29,446.52,46.57,0
2016-05-03 13:00:00,451.63,445.8,445.9,451.07,54.38,0
2016-05-03 17:00:00,452.0,450.0,450.47,450.65,53.6,0
2016-05-03 21:00:00,450.98,449.1,450.65,449.61,51.63,0
2016-05-04 01:00:00,450.93,448.8,449.47,450.17,52.64,0
2016-05-04 05:00:00,450.2,445.07,450.18,446.06,45.18,0
2016-05-04 09:00:00,447.99,445.08,446.06,447.84,48.58,0
2016-05-04 13:00:00,447.98,445.74,447.84,446.75,46.67,0
2016-05-04 17:00:00,447.77,446.0,446.75,447.38,47.95,0
2016-05-04 21:00:00,451.68,447.16,447.38,448.5,50.22,0
2016-05-05 01:00:00,450.35,447.2,448.5,448.15,49.49,0
2016-05-05 05:00:00,448.31,446.15,448.16,446.5,46.1,0
2016-05-05 09:00:00,450.0,445.51,446.5,447.53,48.47,0
2016-05-05 13:00:00,449.65,447.25,447.53,449.14,52.03,0
2016-05-05 17:00:00,449.32,448.3,449.13,448.4,50.31,0
2016-05-05 21:00:00,449.73,448.0,448.4,448.11,49.62,0
2016-05-06 01:00:00,452.01,448.0,448.11,451.92,57.82,0
2016-05-06 05:00:00,453.0,450.78,452.01,451.0,55.47,0
2016-05-06 09:00:00,456.91,451.0,451.0,455.51,63.34,0
2016-05-06 13:00:00,457.5,454.5,455.25,457.48,66.15,0
2016-05-06 17:00:00,466.0,457.3,457.48,461.35,70.87,0
2016-05-06 21:00:00,462.0,459.13,461.36,459.95,67.22,0
2016-05-07 01:00:00,461.5,459.95,459.96,460.5,67.92,0
2016-05-07 05:00:00,462.36,460.04,460.5,461.0,68.57,0
2016-05-07 09:00:00,461.16,458.3,461.0,459.16,63.43,0
2016-05-07 13:00:00,463.05,459.16,459.16,461.09,66.29,0
2016-05-07 17:00:00,462.27,460.01,461.1,460.33,64.16,0
2016-05-07 21:00:00,460.7,459.01,460.33,460.69,64.74,0
2016-05-08 01:00:00,461.4,460.0,460.69,460.25,63.39,0
2016-05-08 05:00:00,460.11,457.02,460.07,457.41,55.4,0
2016-05-08 09:00:00,460.08,456.04,457.4,459.51,59.47,0
2016-05-08 13:00:00,460.0,459.02,459.51,459.48,59.39,0
2016-05-08 17:00:00,461.62,458.03,459.48,459.87,60.17,0
2016-05-08 21:00:00,459.91,458.33,459.88,459.02,57.57,0
2016-05-09 01:00:00,459.65,457.86,459.02,458.0,54.52,0
2016-05-09 05:00:00,458.58,457.8,458.0,458.1,54.77,0
2016-05-09 09:00:00,464.88,458.09,458.09,464.78,67.69,0
2016-05-09 13:00:00,465.4,460.12,464.79,462.47,61.18,0
2016-05-09 17:00:00,462.62,459.49,462.47,461.56,58.78,0
2016-05-09 21:00:00,465.0,460.99,461.56,461.51,58.65,0
2016-05-10 01:00:00,462.21,461.28,461.51,461.36,58.21,0
2016-05-10 05:00:00,462.0,445.01,461.59,452.29,39.26,0
2016-05-10 09:00:00,453.83,450.72,452.15,451.01,37.4,0
2016-05-10 13:00:00,454.2,451.0,451.0,453.19,42.39,0
2016-05-10 17:00:00,454.2,448.4,453.19,450.7,38.61,0
2016-05-10 21:00:00,453.35,450.57,450.7,453.35,44.3,0
2016-05-11 01:00:00,453.79,452.33,453.35,453.6,44.82,0
2016-05-11 05:00:00,454.68,452.12,453.6,452.12,42.3,0
2016-05-11 09:00:00,453.84,452.01,452.12,453.81,46.03,0
2016-05-11 13:00:00,453.99,450.83,453.81,452.99,44.53,0
2016-05-11 17:00:00,453.11,450.01,453.11,452.28,43.21,0
2016-05-11 21:00:00,452.59,450.06,452.28,451.32,41.43,0
2016-05-12 01:00:00,451.4,445.91,451.29,448.71,36.96,0
2016-05-12 05:00:00,450.6,448.6,448.71,449.61,39.39,0
2016-05-12 09:00:00,453.0,449.15,449.64,452.55,46.62,0
2016-05-12 13:00:00,452.55,448.76,452.55,451.45,44.48,0
2016-05-12 17:00:00,456.75,450.0,451.44,455.01,52.13,0
2016-05-12 21:00:00,455.67,453.61,455.0,454.12,50.26,0
2016-05-13 01:00:00,454.64,452.0,453.96,452.77,47.49,0
2016-05-13 05:00:00,456.0,452.77,452.77,455.5,53.12,0
2016-05-13 09:00:00,455.5,454.32,455.5,454.75,51.49,0
2016-05-13 13:00:00,457.5,454.89,454.9,456.08,54.18,0
2016-05-13 17:00:00,457.66,455.72,456.08,455.76,53.41,0
2016-05-13 21:00:00,458.86,455.74,455.75,455.97,53.88,0
2016-05-14 01:00:00,456.09,454.75,455.81,455.85,53.55,0
2016-05-14 05:00:00,456.99,454.0,455.95,455.19,51.69,0
2016-05-14 09:00:00,455.98,454.1,455.19,455.05,51.29,0
2016-05-14 13:00:00,457.02,454.43,455.05,456.87,56.12,0
2016-05-14 17:00:00,456.88,455.5,456.87,455.8,52.8,0
2016-05-14 21:00:00,456.45,455.5,455.8,455.53,51.97,0
2016-05-15 01:00:00,456.77,455.52,455.53,455.85,52.92,0
2016-05-15 05:00:00,456.16,454.31,455.85,455.61,52.08,0
2016-05-15 09:00:00,457.3,455.58,455.59,456.3,54.31,0
2016-05-15 13:00:00,460.67,455.8,456.31,458.78,61.26,0
2016-05-15 17:00:00,459.2,457.71,458.77,457.89,57.86,0
2016-05-15 21:00:00,458.95,457.01,457.89,457.31,55.69,0
2016-05-16 01:00:00,458.35,456.37,457.35,457.09,54.85,0
2016-05-16 05:00:00,457.98,456.59,457.08,457.36,55.73,0
2016-05-16 09:00:00,458.88,456.39,457.4,457.92,57.58,0
2016-05-16 13:00:00,458.09,451.0,457.92,453.47,42.39,0
2016-05-16 17:00:00,454.5,453.0,453.35,453.01,41.18,0
2016-05-16 21:00:00,454.35,452.42,452.96,454.35,46.01,0
2016-05-17 01:00:00,454.46,453.12,453.83,453.29,43.0,0
2016-05-17 05:00:00,453.84,452.03,453.29,452.4,40.6,0
2016-05-17 09:00:00,454.0,451.0,452.39,454.0,46.4,0
2016-05-17 13:00:00,454.91,452.5,454.0,453.4,44.64,0
2016-05-17 17:00:00,453.99,452.33,453.5,453.24,44.16,0
2016-05-17 21:00:00,454.5,451.53,452.71,454.5,48.83,0
2016-05-18 01:00:00,454.75,453.66,454.5,454.68,49.48,0
2016-05-18 05:00:00,455.29,454.01,454.68,454.25,47.92,0
2016-05-18 09:00:00,457.0,454.2,454.26,456.17,54.8,0
2016-05-18 13:00:00,456.17,455.36,456.17,455.83,53.45,0
2016-05-18 17:00:00,456.33,453.4,455.74,453.52,45.3,-1
2016-05-18 21:00:00,454.32,453.21,453.52,453.94,46.89,-1
2016-05-19 01:00:00,454.71,453.25,453.55,453.6,45.73,0
2016-05-19 05:00:00,454.16,444.0,453.86,448.3,32.35,0
2016-05-19 09:00:00,449.5,444.0,448.3,447.4,30.71,0
2016-05-19 13:00:00,447.99,440.0,447.3,441.74,22.85,0
2016-05-19 17:00:00,444.29,433.0,441.73,434.55,16.92,0
2016-05-19 21:00:00,440.0,433.0,434.99,438.5,27.97,0
2016-05-20 01:00:00,442.19,438.19,438.5,441.75,35.57,0
2016-05-20 05:00:00,441.99,439.18,441.74,441.76,35.59,0
2016-05-20 09:00:00,443.14,440.07,441.76,441.29,34.97,0
2016-05-20 13:00:00,442.89,439.17,441.0,440.52,33.93,0
2016-05-20 17:00:00,441.65,439.3,440.53,441.57,36.7,0
2016-05-20 21:00:00,442.16,441.04,441.57,441.2,36.12,0
2016-05-21 01:00:00,442.02,435.3,441.17,439.47,33.49,0
2016-05-21 05:00:00,440.12,438.61,439.43,439.9,34.76,0
2016-05-21 09:00:00,441.53,439.05,439.06,440.51,36.62,0
2016-05-21 13:00:00,441.41,439.28,440.5,440.54,36.71,0
2016-05-21 17:00:00,441.64,440.0,440.23,440.83,37.69,0
2016-05-21 21:00:00,441.0,440.0,440.88,440.92,38.01,0
2016-05-22 01:00:00,440.98,439.01,440.65,439.62,35.2,0
2016-05-22 05:00:00,440.82,438.99,440.25,440.09,37.01,0
2016-05-22 09:00:00,440.73,436.21,440.09,439.72,36.15,0
2016-05-22 13:00:00,439.89,435.1,439.73,436.52,29.74,0
2016-05-22 17:00:00,439.19,436.68,436.68,437.48,33.55,0
2016-05-22 21:00:00,439.75,436.51,437.4,439.74,41.58,0
2016-05-23 01:00:00,441.98,438.98,439.75,439.18,40.28,0
2016-05-23 05:00:00,441.49,439.01,439.5,441.49,47.55,0
2016-05-23 09:00:00,442.56,439.9,441.49,441.4,47.31,0
2016-05-23 13:00:00,442.97,441.1,441.4,442.32,50.1,0
2016-05-23 17:00:00,444.4,442.1,442.3,443.51,53.54,0
2016-05-23 21:00:00,443.99,442.39,443.53,443.47,53.4,0
2016-05-24 01:00:00,444.03,443.14,443.52,443.31,52.84,0
2016-05-24 05:00:00,446.01,443.12,443.4,445.15,58.3,0
2016-05-24 09:00:00,446.99,444.94,445.15,446.21,61.1,0
2016-05-24 13:00:00,447.85,445.95,446.2,446.5,61.85,0
2016-05-24 17:00:00,446.5,445.0,446.5,445.03,55.94,0
2016-05-24 21:00:00,448.0,444.81,445.03,446.97,61.21,0
2016-05-25 01:00:00,449.0,447.0,447.0,447.47,62.46,0
2016-05-25 05:00:00,450.36,447.39,447.47,448.19,64.24,0
2016-05-25 09:00:00,450.51,442.5,448.21,447.42,60.91,0
2016-05-25 13:00:00,448.32,447.04,447.42,448.19,62.98,0
2016-05-25 17:00:00,449.23,447.54,448.19,449.09,65.29,0
2016-05-25 21:00:00,449.38,446.01,449.09,447.94,60.12,0
2016-05-26 01:00:00,449.99,447.31,447.94,449.78,64.91,1
2016-05-26 05:00:00,454.0,448.7,449.78,451.81,69.28,1
2016-05-26 09:00:00,454.8,451.51,451.82,453.09,71.68,1
2016-05-26 13:00:00,454.07,452.02,453.09,453.01,71.31,1
2016-05-26 17:00:00,454.0,452.08,453.02,453.95,73.09,1
2016-05-26 21:00:00,475.0,453.58,453.58,466.84,85.96,1
2016-05-27 01:00:00,482.31,465.21,467.99,476.89,89.98,1
2016-05-27 05:00:00,479.32,469.97,476.89,473.99,82.62,1
2016-05-27 09:00:00,478.8,468.0,474.0,473.89,82.37,1
2016-05-27 13:00:00,477.0,472.0,473.89,472.0,77.59,1
2016-05-27 17:00:00,476.3,471.14,472.74,472.01,77.6,1
2016-05-27 21:00:00,494.94,471.0,472.0,490.0,86.35,1
2016-05-28 01:00:00,512.5,489.99,489.99,498.39,88.58,1
2016-05-28 05:00:00,503.0,495.0,498.09,496.1,84.51,1
2016-05-28 09:00:00,507.99,490.34,496.46,498.81,85.37,1
2016-05-28 13:00:00,505.0,497.51,498.82,501.24,86.11,1
2016-05-28 17:00:00,543.0,500.27,501.25,526.02,91.08,1
2016-05-28 21:00:00,533.97,513.0,527.0,516.11,78.92,0
2016-05-29 01:00:00,529.19,512.11,516.11,522.89,80.81,0
2016-05-29 05:00:00,532.4,516.71,522.89,528.26,82.17,0
2016-05-29 09:00:00,537.49,522.93,528.27,524.87,78.39,0
2016-05-29 13:00:00,570.0,523.8,524.87,554.65,84.94,0
2016-05-29 17:00:00,557.5,512.12,553.1,531.0,67.45,0
2016-05-29 21:00:00,536.5,521.11,529.97,533.1,68.07,0
2016-05-30 01:00:00,539.99,531.13,533.1,535.04,68.68,0
2016-05-30 05:00:00,547.0,534.42,535.01,542.7,71.0,0
2016-05-30 09:00:00,544.0,531.02,542.85,531.15,63.36,0
2016-05-30 13:00:00,548.5,531.02,531.03,541.1,66.69,0
2016-05-30 17:00:00,542.75,530.84,541.5,532.89,61.71,0
2016-05-30 21:00:00,542.99,532.89,532.89,540.38,64.33,0
2016-05-31 01:00:00,542.5,535.01,540.38,542.5,65.05,0
2016-05-31 05:00:00,546.5,538.27,542.5,544.3,65.69,0
2016-05-31 09:00:00,544.32,522.06,544.3,527.86,55.67,0
2016-05-31 13:00:00,533.96,519.0,527.99,523.11,53.15,0
2016-05-31 17:00:00,533.0,518.0,522.63,530.69,56.53,0
2016-05-31 21:00:00,533.2,523.75,530.69,527.31,54.64,0
2016-06-01 01:00:00,533.28,526.44,527.31,532.22,56.9,0
2016-06-01 05:00:00,537.5,529.18,532.12,534.15,57.79,0
2016-06-01 09:00:00,546.12,534.15,534.15,537.67,59.44,0
2016-06-01 13:00:00,539.46,532.13,537.94,535.06,57.64,0
2016-06-01 17:00:00,543.0,533.75,534.75,536.79,58.53,0
2016-06-01 21:00:00,538.0,534.0,536.79,537.97,59.17,0
2016-06-02 01:00:00,541.84,534.28,537.96,534.48,56.42,0
2016-06-02 05:00:00,538.06,533.0,534.48,536.22,57.48,0
2016-06-02 09:00:00,539.0,532.37,536.21,538.25,58.74,0
2016-06-02 13:00:00,539.9,533.01,538.26,534.33,55.33,0
2016-06-02 17:00:00,544.0,534.33,534.37,538.8,58.3,0
2016-06-02 21:00:00,541.65,536.06,538.9,536.16,55.94,0
2016-06-03 01:00:00,539.0,535.65,536.15,538.99,57.91,0
2016-06-03 05:00:00,557.0,538.99,539.0,555.0,66.93,1
2016-06-03 09:00:00,566.97,552.89,555.01,565.02,71.1,0
2016-06-03 13:00:00,576.78,564.0,565.02,571.39,73.4,0
2016-06-03 17:00:00,579.94,566.0,571.46,570.87,72.89,0
2016-06-03 21:00:00,572.99,568.01,570.82,571.81,73.25,0
2016-06-04 01:00:00,583.38,570.9,571.81,581.72,76.77,0
2016-06-04 05:00:00,593.89,572.0,581.64,573.42,68.63,0
2016-06-04 09:00:00,578.41,572.48,573.6,577.46,70.28,0
2016-06-04 13:00:00,577.5,560.1,577.45,571.99,65.27,0
2016-06-04 17:00:00,576.61,570.21,572.0,572.87,65.69,0
2016-06-04 21:00:00,585.0,572.87,572.87,580.83,69.34,0
2016-06-05 01:00:00,581.09,571.33,580.84,575.14,64.1,0
2016-06-05 05:00:00,579.82,573.08,575.11,577.73,65.38,0
2016-06-05 09:00:00,586.47,570.0,577.64,575.21,63.02,0
2016-06-05 13:00:00,578.87,573.1,575.21,574.66,62.49,0
2016-06-05 17:00:00,577.81,564.64,574.59,574.02,61.84,0
2016-06-05 21:00:00,584.0,573.93,574.01,579.0,64.91,0
2016-06-06 01:00:00,588.34,578.04,579.07,587.07,69.22,0
2016-06-06 05:00:00,588.47,578.45,586.99,584.39,66.31,0
2016-06-06 09:00:00,587.97,581.61,584.39,586.38,67.4,0
2016-06-06 13:00:00,588.6,579.34,586.37,583.99,64.68,0
2016-06-06 17:00:00,586.0,578.5,583.47,585.34,65.53,0
2016-06-06 21:00:00,592.08,584.13,585.34,585.47,65.61,0
2016-06-07 01:00:00,586.5,580.77,585.47,584.43,64.24,0
2016-06-07 05:00:00,588.06,583.7,584.99,585.51,65.06,0
2016-06-07 09:00:00,587.69,570.22,585.51,573.69,51.23,0
2016-06-07 13:00:00,575.7,561.3,573.99,572.01,49.61,0
2016-06-07 17:00:00,578.24,571.75,571.89,576.88,54.13,0
2016-06-07 21:00:00,577.5,570.62,576.88,574.06,51.26,0
2016-06-08 01:00:00,574.89,571.11,574.06,574.89,52.07,0
2016-06-08 05:00:00,581.99,574.96,574.96,581.49,58.0,0
2016-06-08 09:00:00,581.78,572.02,581.42,576.68,52.86,0
2016-06-08 13:00:00,581.74,575.59,576.99,581.5,56.97,0
2016-06-08 17:00:00,585.15,578.62,581.5,583.06,58.24,0
2016-06-08 21:00:00,584.05,572.0,583.89,578.55,53.34,0
2016-06-09 01:00:00,579.0,575.48,578.55,578.0,52.76,0
2016-06-09 05:00:00,581.09,577.01,577.99,580.04,54.74,0
2016-06-09 09:00:00,581.17,569.97,580.05,576.04,50.3,0
2016-06-09 13:00:00,578.04,574.02,576.13,577.63,51.96,0
2016-06-09 17:00:00,578.0,574.86,577.58,575.52,49.59,0
2016-06-09 21:00:00,576.92,573.5,575.86,574.2,48.1,0
2016-06-10 01:00:00,577.9,572.5,574.17,576.99,51.41,0
2016-06-10 05:00:00,582.43,572.55,576.16,574.91,48.91,0
2016-06-10 09:00:00,579.0,574.84,574.84,577.47,52.0,0
2016-06-10 13:00:00,581.21,576.48,577.47,579.13,53.95,0
2016-06-10 17:00:00,580.37,577.07,579.86,580.09,55.09,0
2016-06-10 21:00:00,588.89,579.29,580.08,585.52,60.96,1
2016-06-11 01:00:00,586.16,583.08,585.67,585.68,61.12,1
