Date,High,Low,Open,Close,Volume,Macd,Macdsignal,rsi,bull_rsi,bear_rsi,stochK,stochD,ema21,ema50,ema100,ema200,bblower,bbupper,cci,roc,atr,adx,di_minus,di_plus
2016-01-16 22:00:00,393.31,382.01,388.44,384.01,7171,-0.24,-15.31,39.73,42.25,39.07,39.96,33.9,397.32,416.17,425.52,423.69,349.15,452.51,-43.95,-0.02,12.49,59.06,30.82,10.95
2016-01-17 02:00:00,386.57,378.76,383.89,380.4,3707,0.34,-15.23,38.25,40.22,37.73,40.19,38.18,395.78,414.77,424.62,423.26,347.85,448.75,-51.57,-0.04,12.15,58.41,31.31,10.45
2016-01-17 06:00:00,387.91,380.36,380.36,383.39,1678,1.01,-14.98,40.24,42.75,39.56,40.99,40.38,394.66,413.54,423.81,422.86,347.46,444.31,-41.03,0.07,11.82,57.59,29.88,10.78
2016-01-17 10:00:00,389.67,382.1,383.39,388.33,1792,1.82,-14.52,43.49,46.87,42.54,47.74,42.97,394.08,412.55,423.1,422.52,347.96,439.61,-27.67,0.04,11.52,56.55,28.48,11.37
2016-01-17 14:00:00,389.74,383.02,388.0,387.42,2790,2.32,-13.94,43.03,46.19,42.13,57.05,48.59,393.47,411.57,422.4,422.17,348.77,434.64,-22.41,0.08,11.18,55.56,27.26,10.92
2016-01-17 18:00:00,389.02,380.29,387.69,382.02,3610,2.29,-13.37,40.28,42.15,39.72,62.99,55.93,392.43,410.41,421.6,421.77,350.09,428.46,-28.18,0.03,11.0,54.84,27.49,10.3
2016-01-17 22:00:00,385.34,381.02,382.11,382.27,2258,2.28,-12.8,40.47,42.41,39.89,65.54,61.86,391.51,409.3,420.82,421.38,352.72,420.9,-26.07,0.03,10.53,54.17,26.68,10.0
2016-01-18 02:00:00,382.38,375.01,382.3,377.22,5635,1.96,-12.31,37.86,38.54,37.61,64.33,64.29,390.21,408.05,419.96,420.94,356.05,412.37,-45.27,-0.01,10.3,53.97,29.48,9.49
2016-01-18 06:00:00,384.8,377.11,377.11,384.1,2107,2.2,-11.76,43.24,46.0,42.4,68.46,66.11,389.66,407.11,419.25,420.57,358.29,407.03,-11.3,-0.01,10.11,53.3,27.88,10.68
2016-01-18 10:00:00,390.0,383.26,384.2,387.52,4294,2.57,-11.12,45.75,49.39,44.66,74.61,69.13,389.46,406.34,418.62,420.24,360.29,402.86,41.62,0.01,9.87,51.72,26.52,13.92
2016-01-18 14:00:00,389.41,386.1,387.0,386.68,3105,2.71,-10.44,45.22,48.56,44.2,79.27,74.11,389.21,405.57,417.98,419.91,361.74,399.76,59.99,0.02,9.4,50.25,25.86,13.57
2016-01-18 18:00:00,388.9,385.01,386.97,387.1,2045,2.78,-9.75,45.56,49.04,44.5,78.85,77.58,389.02,404.84,417.37,419.58,362.05,398.85,62.65,0.01,9.01,48.99,25.92,13.16
2016-01-18 22:00:00,387.23,381.57,387.04,383.3,2914,2.52,-9.12,42.97,44.85,42.3,65.35,74.49,388.5,404.0,416.7,419.22,362.61,397.14,39.52,-0.01,8.77,48.16,27.53,12.55
2016-01-19 02:00:00,387.0,382.51,383.29,384.55,1259,2.39,-8.52,44.09,46.52,43.29,57.87,67.36,388.14,403.24,416.06,418.88,366.65,395.64,42.87,-0.01,8.46,47.39,26.49,12.07
2016-01-19 06:00:00,386.2,384.47,384.66,385.92,906,2.35,-7.93,45.37,48.42,44.39,56.74,59.99,387.94,402.56,415.47,418.55,367.49,395.99,49.95,0.01,7.98,46.68,26.08,11.89
2016-01-19 10:00:00,388.61,383.34,385.92,384.32,2040,2.17,-7.39,44.1,46.29,43.34,62.34,58.98,387.61,401.84,414.85,418.21,373.28,392.73,44.8,0.01,7.79,45.45,24.82,13.52
2016-01-19 14:00:00,384.8,377.41,384.3,379.26,7206,1.69,-6.97,40.28,40.08,40.13,54.41,57.83,386.85,400.96,414.14,417.82,375.02,391.77,-66.48,0.01,7.76,44.97,28.59,12.6
2016-01-19 18:00:00,382.96,378.36,379.79,378.93,2969,1.34,-6.64,40.03,39.7,39.92,38.87,51.87,386.13,400.09,413.45,417.43,377.38,390.23,-103.85,-0.01,7.54,44.53,27.34,12.05
2016-01-19 22:00:00,379.77,375.01,378.93,379.39,4381,1.14,-6.35,40.57,40.58,40.37,27.91,40.4,385.52,399.28,412.77,417.05,377.13,390.33,-161.94,-0.02,7.34,44.47,29.33,11.49
2016-01-20 02:00:00,382.5,379.41,379.7,379.78,1691,1.04,-6.09,41.06,41.39,40.78,29.06,31.95,384.99,398.52,412.12,416.68,376.85,389.74,-82.26,-0.02,7.04,43.74,28.41,13.9
2016-01-20 06:00:00,382.6,377.52,379.64,382.11,1271,1.13,-5.81,44.0,46.26,43.24,36.14,31.04,384.73,397.87,411.52,416.34,376.74,389.66,-68.91,-0.01,6.9,43.29,28.87,13.17
2016-01-20 10:00:00,420.0,381.3,382.11,413.5,36633,3.18,-5.01,67.51,76.04,64.46,54.91,40.04,387.35,398.49,411.56,416.31,370.27,399.44,391.32,0.08,9.17,42.41,20.17,38.34
2016-01-20 14:00:00,415.0,405.9,413.49,410.75,15393,4.17,-3.97,64.93,72.15,62.29,70.79,53.94,389.48,398.97,411.55,416.26,367.81,404.63,333.6,0.07,9.16,41.6,18.73,35.62
2016-01-20 18:00:00,428.0,406.52,410.74,419.55,21912,5.17,-2.68,69.0,76.44,66.18,83.02,69.57,392.21,399.77,411.71,416.29,364.32,411.25,286.31,0.09,10.04,41.67,15.87,39.43
2016-01-20 22:00:00,424.57,418.0,419.65,418.6,6305,5.49,-1.31,68.09,75.05,65.4,81.92,78.57,394.61,400.51,411.84,416.31,362.31,416.37,213.93,0.09,9.79,41.74,15.11,37.54
2016-01-21 02:00:00,419.62,413.11,418.6,414.75,3984,5.16,-0.02,64.35,69.38,62.24,80.44,81.79,396.44,401.07,411.9,416.3,362.03,419.93,144.12,0.09,9.56,41.11,18.03,35.71
2016-01-21 06:00:00,421.75,413.48,414.75,414.29,2634,4.66,1.15,63.9,68.7,61.86,77.13,79.83,398.06,401.59,411.95,416.28,362.22,422.94,121.89,0.09,9.47,40.67,16.91,35.09
2016-01-21 10:00:00,417.0,413.01,414.26,415.52,2066,4.17,2.19,64.61,69.59,62.51,75.19,77.58,399.65,402.13,412.02,416.27,363.43,425.56,98.48,0.1,9.08,40.19,16.74,33.99
2016-01-21 14:00:00,415.49,405.0,415.49,409.87,9862,3.27,3.01,58.85,60.72,57.66,72.12,74.81,400.58,402.44,411.98,416.2,364.42,427.15,65.95,0.08,9.18,38.62,21.61,31.21
2016-01-21 18:00:00,414.49,406.0,409.87,411.01,4168,2.57,3.65,59.63,61.81,58.36,70.06,72.46,401.53,402.77,411.96,416.15,365.16,428.76,60.55,0.08,9.13,37.16,20.17,29.13
2016-01-21 22:00:00,411.2,403.12,410.73,403.33,5187,1.48,4.02,52.4,51.17,52.2,62.39,68.19,401.69,402.8,411.79,416.03,366.24,429.34,36.1,-0.02,9.06,35.41,21.16,27.28
2016-01-22 02:00:00,403.89,392.47,403.26,394.22,13522,0.1,4.04,45.37,41.7,46.04,52.54,61.66,401.01,402.46,411.44,415.81,366.93,429.36,-6.22,-0.04,9.22,33.24,27.53,24.86
2016-01-22 06:00:00,401.04,388.14,394.29,390.49,6414,-1.05,3.78,42.84,38.46,43.79,38.46,51.13,400.06,401.99,411.02,415.56,367.82,429.19,-25.77,-0.07,9.49,31.67,28.12,22.45
2016-01-22 10:00:00,397.33,390.14,390.93,395.65,3759,-1.42,3.43,47.23,45.02,47.58,32.62,41.21,399.65,401.74,410.72,415.36,369.01,429.11,-23.43,-0.05,9.32,30.21,26.57,21.21
2016-01-22 14:00:00,395.67,378.77,395.63,379.6,14683,-2.63,2.77,37.57,32.9,38.88,21.1,30.73,397.83,400.87,410.1,415.0,368.02,429.47,-70.42,-0.08,9.86,29.89,31.55,18.62
2016-01-22 18:00:00,383.0,371.25,379.6,380.96,18491,-3.19,1.97,38.71,34.56,39.88,18.24,23.99,396.3,400.09,409.53,414.66,367.51,429.65,-96.83,-0.08,10.0,30.15,34.28,17.05
2016-01-22 22:00:00,389.49,380.96,381.06,388.07,8085,-2.94,1.24,44.44,42.78,44.87,16.14,18.49,395.55,399.62,409.1,414.4,368.82,429.22,-62.51,-0.07,9.89,29.55,32.17,20.69
2016-01-23 02:00:00,394.81,386.62,387.13,389.99,3972,-2.51,0.61,45.91,44.86,46.16,27.3,20.56,395.04,399.24,408.72,414.16,370.48,428.67,-45.9,-0.05,9.77,28.36,30.24,23.34
2016-01-23 06:00:00,391.18,385.43,389.99,388.83,1805,-2.2,0.06,45.14,43.79,45.47,33.2,25.55,394.48,398.84,408.33,413.9,371.99,428.1,-60.98,-0.05,9.48,27.36,29.83,22.33
2016-01-23 10:00:00,390.0,379.85,388.83,385.66,3047,-2.09,-0.46,42.99,40.84,43.59,32.83,31.11,393.68,398.32,407.88,413.62,373.02,427.65,-81.04,-0.04,9.53,26.92,31.74,20.63
2016-01-23 14:00:00,393.5,385.46,385.56,389.02,3184,-1.69,-0.88,45.92,45.19,46.11,34.06,33.36,393.25,397.95,407.51,413.38,374.14,427.23,-63.29,-0.01,9.43,26.07,29.81,22.03
2016-01-23 18:00:00,391.06,384.0,389.09,385.57,1354,-1.56,-1.27,43.45,41.69,43.96,33.25,33.38,392.56,397.47,407.07,413.1,372.64,425.93,-69.57,-0.01,9.26,25.42,29.31,20.83
2016-01-23 22:00:00,389.79,385.1,385.55,387.64,608,-1.26,-1.59,45.35,44.55,45.59,36.37,34.56,392.11,397.08,406.69,412.85,371.57,424.69,-60.73,-0.02,8.93,24.81,28.21,20.04
2016-01-24 02:00:00,389.78,386.5,387.87,388.05,466,-0.96,-1.83,45.74,45.14,45.92,37.44,35.69,391.74,396.73,406.32,412.6,371.58,421.54,-53.19,0.02,8.53,24.25,27.43,19.49
2016-01-24 06:00:00,403.0,386.08,388.05,398.28,7046,-0.05,-1.84,54.45,57.68,53.47,54.26,42.69,392.33,396.79,406.16,412.46,372.67,418.41,-1.25,0.05,9.13,23.0,23.8,27.26
2016-01-24 10:00:00,402.94,393.84,398.28,402.19,3842,0.78,-1.64,57.27,61.42,55.98,74.1,55.27,393.23,397.0,406.08,412.36,373.54,416.28,33.58,0.04,9.12,21.84,22.11,25.32
2016-01-24 14:00:00,406.15,399.34,402.29,405.7,8652,1.51,-1.27,59.69,64.55,58.14,92.99,73.78,394.36,397.34,406.07,412.29,374.38,414.59,75.28,0.04,8.96,21.12,20.91,26.5
2016-01-24 18:00:00,407.33,400.0,405.7,402.77,2626,1.7,-0.84,56.8,60.03,55.7,94.51,87.2,395.13,397.56,406.01,412.2,375.74,411.95,83.99,0.04,8.84,20.59,19.67,25.89
2016-01-24 22:00:00,402.77,395.07,402.76,398.48,4260,1.47,-0.47,52.78,53.9,52.29,87.18,91.56,395.43,397.59,405.86,412.06,376.56,409.99,52.52,0.03,8.76,19.4,22.45,24.26
2016-01-25 02:00:00,402.27,395.62,398.15,399.16,1760,1.3,-0.15,53.34,54.72,52.78,77.7,86.46,395.77,397.65,405.73,411.93,377.78,407.58,66.13,0.03,8.61,18.29,21.21,22.92
2016-01-25 06:00:00,400.86,396.89,399.16,397.8,2121,1.04,0.11,52.0,52.65,51.65,70.35,78.41,395.96,397.66,405.57,411.79,378.11,406.7,68.77,0.03,8.28,17.26,20.49,22.14
2016-01-25 10:00:00,400.86,397.12,397.64,397.8,2371,0.82,0.31,52.0,52.65,51.65,66.97,71.67,396.12,397.66,405.41,411.65,378.12,407.05,67.66,0.03,7.95,16.3,19.8,21.39
2016-01-25 14:00:00,397.76,384.0,397.76,389.92,7355,0.13,0.35,44.5,41.45,45.25,55.76,64.36,395.56,397.36,405.11,411.43,378.07,407.04,-20.07,0.0,8.37,16.61,28.66,18.87
2016-01-25 18:00:00,395.04,388.8,389.97,390.96,4333,-0.24,0.29,45.62,43.22,46.19,43.93,55.55,395.14,397.11,404.83,411.23,377.89,406.75,-7.17,-0.02,8.22,16.89,27.11,17.85
2016-01-25 22:00:00,393.97,390.8,390.91,390.8,1566,-0.48,0.17,45.46,42.99,46.06,31.87,43.86,394.75,396.86,404.55,411.03,379.65,406.11,-8.74,-0.03,7.86,17.16,26.33,17.34
2016-01-26 02:00:00,393.41,386.66,390.52,392.5,2175,-0.49,0.04,47.46,46.26,47.72,31.8,35.87,394.54,396.69,404.31,410.84,381.4,405.51,-30.52,-0.03,7.78,17.88,28.5,16.26
2016-01-26 06:00:00,398.0,391.34,392.49,394.33,3130,-0.36,-0.05,49.6,49.7,49.51,36.62,33.43,394.52,396.6,404.11,410.68,381.97,405.57,12.4,-0.02,7.7,17.72,26.74,19.52
2016-01-26 10:00:00,395.0,389.15,394.34,391.67,2520,-0.43,-0.15,46.63,45.04,47.02,37.86,35.43,394.26,396.41,403.87,410.49,382.14,405.57,-24.35,-0.02,7.57,17.84,27.33,18.44
2016-01-26 14:00:00,394.41,391.94,392.21,393.99,1309,-0.3,-0.23,49.47,49.62,49.38,39.99,38.16,394.24,396.31,403.67,410.33,382.63,405.6,-7.42,-0.01,7.22,17.95,26.59,17.94
2016-01-26 18:00:00,395.87,387.0,393.99,391.4,2633,-0.36,-0.32,46.49,44.97,46.89,35.81,37.89,393.98,396.12,403.43,410.14,383.5,405.3,-43.69,-0.02,7.34,18.67,29.1,16.39
2016-01-26 22:00:00,393.41,389.66,391.22,391.94,1113,-0.35,-0.41,47.21,46.14,47.48,36.19,37.33,393.8,395.95,403.2,409.96,383.86,405.23,-42.74,-0.01,7.08,19.33,28.0,15.77
2016-01-27 02:00:00,396.99,391.65,392.19,395.16,2412,-0.11,-0.44,51.37,52.79,50.95,41.74,37.91,393.92,395.92,403.04,409.81,385.17,404.88,-3.03,0.01,6.96,19.2,26.46,18.58
2016-01-27 06:00:00,395.73,392.63,395.2,394.1,753,-0.02,-0.44,49.97,50.51,49.79,49.59,42.51,393.94,395.85,402.86,409.65,386.08,404.62,-17.46,0.01,6.68,19.08,25.59,17.97
2016-01-27 10:00:00,395.86,392.75,394.1,393.84,1353,0.02,-0.43,49.61,49.92,49.5,57.7,49.68,393.93,395.77,402.69,409.5,386.95,404.33,-24.66,0.01,6.43,18.94,24.7,17.49
2016-01-27 14:00:00,395.49,393.0,393.96,395.43,1193,0.16,-0.4,51.87,53.59,51.37,60.48,55.92,394.06,395.76,402.54,409.36,386.89,404.1,-13.96,0.01,6.15,18.8,23.99,16.98
2016-01-27 18:00:00,396.9,393.13,395.5,394.98,1723,0.21,-0.34,51.18,52.38,50.8,68.2,62.13,394.15,395.73,402.39,409.21,387.1,403.17,-2.54,0.0,5.98,18.34,22.91,17.9
2016-01-27 22:00:00,395.48,375.01,394.7,379.7,12803,-0.75,-0.53,34.27,28.32,36.28,55.54,61.41,392.83,395.1,401.94,408.92,384.72,402.96,-236.38,-0.03,7.01,20.18,36.59,14.17
2016-01-28 02:00:00,382.49,378.43,379.69,380.6,3325,-1.24,-0.84,35.62,30.41,37.4,41.05,54.93,391.72,394.53,401.52,408.64,382.86,402.59,-252.74,-0.03,6.8,21.9,35.03,13.57
2016-01-28 06:00:00,383.0,380.55,380.59,381.64,1097,-1.41,-1.19,37.23,32.93,38.74,24.52,40.37,390.81,394.03,401.13,408.37,381.28,402.49,-194.57,-0.02,6.49,23.37,34.08,13.76
2016-01-28 10:00:00,384.69,381.13,381.64,383.05,2339,-1.34,-1.53,39.43,36.39,40.57,29.38,31.65,390.1,393.6,400.77,408.12,380.36,401.8,-147.13,-0.02,6.28,24.32,32.7,15.13
2016-01-28 14:00:00,383.3,379.02,383.05,381.7,2002,-1.3,-1.86,38.05,34.49,39.37,31.42,28.44,389.34,393.13,400.39,407.85,379.28,401.27,-143.51,-0.03,6.14,25.44,33.53,14.37
2016-01-28 18:00:00,382.6,377.0,381.76,378.39,3476,-1.4,-2.21,34.84,30.21,36.54,26.93,29.24,388.34,392.55,399.96,407.56,377.73,400.88,-142.07,-0.04,6.1,26.7,33.7,13.43
2016-01-28 22:00:00,378.15,360.03,378.15,367.25,25614,-2.08,-2.73,26.68,20.63,29.05,21.78,26.71,386.42,391.56,399.31,407.16,373.14,403.21,-217.77,-0.07,6.98,29.13,44.74,10.91
2016-01-29 02:00:00,374.1,365.57,366.32,372.0,8437,-2.07,-3.25,33.8,31.0,35.1,22.43,23.71,385.11,390.79,398.77,406.81,370.69,403.75,-158.96,-0.06,7.09,31.39,40.89,9.97
2016-01-29 06:00:00,386.0,370.58,372.05,382.24,10727,-1.27,-3.56,45.98,47.44,45.74,37.34,27.18,384.85,390.46,398.44,406.57,370.21,403.38,-65.33,-0.03,7.68,31.17,35.03,19.6
2016-01-29 10:00:00,382.75,377.0,382.24,380.1,4345,-0.81,-3.77,44.15,44.95,44.13,48.97,36.25,384.42,390.05,398.08,406.3,369.57,402.78,-56.15,0.0,7.54,30.96,33.12,18.54
2016-01-29 14:00:00,380.4,376.17,380.1,376.2,4387,-0.69,-3.94,40.95,40.64,41.3,52.79,46.37,383.67,389.51,397.64,406.0,368.56,401.98,-70.51,-0.01,7.31,30.85,32.56,17.77
2016-01-29 18:00:00,381.8,370.54,376.2,377.6,7713,-0.46,-4.05,42.56,42.83,42.7,48.65,50.14,383.12,389.04,397.25,405.72,367.81,401.32,-72.64,-0.01,7.59,31.27,34.41,15.89
2016-01-29 22:00:00,379.99,375.0,377.59,376.04,2403,-0.35,-4.14,41.22,40.96,41.52,44.98,48.81,382.48,388.53,396.83,405.42,367.11,400.23,-64.54,-0.02,7.4,31.67,32.75,15.12
2016-01-30 02:00:00,380.6,374.0,375.71,378.2,2040,-0.09,-4.16,43.86,44.67,43.82,47.44,47.02,382.09,388.13,396.46,405.15,366.68,399.34,-54.76,-0.01,7.35,32.14,31.63,14.15
2016-01-30 06:00:00,378.6,376.32,377.8,377.08,815,0.05,-4.15,42.79,43.11,42.89,53.44,48.62,381.63,387.69,396.07,404.87,366.28,398.25,-53.2,0.0,6.98,32.57,30.89,13.82
2016-01-30 10:00:00,379.07,374.51,376.71,378.32,1254,0.25,-4.09,44.41,45.46,44.29,62.45,54.44,381.33,387.32,395.72,404.61,366.51,396.34,-49.76,0.03,6.81,33.16,31.31,13.16
2016-01-30 14:00:00,378.6,374.34,378.45,376.08,1736,0.25,-4.02,42.09,41.98,42.29,65.96,60.62,380.85,386.88,395.33,404.33,366.64,394.41,-57.35,0.01,6.63,33.72,30.05,12.56
2016-01-30 18:00:00,380.0,374.0,376.09,376.56,2287,0.31,-3.95,42.78,43.02,42.88,65.29,64.57,380.46,386.48,394.96,404.05,367.11,392.21,-45.47,-0.01,6.58,33.87,28.1,13.26
2016-01-30 22:00:00,378.38,375.93,376.56,376.99,854,0.4,-3.85,43.43,44.02,43.43,63.59,64.95,380.15,386.11,394.61,403.78,368.45,389.02,-33.61,-0.01,6.29,34.02,27.32,12.89
2016-01-31 02:00:00,378.9,376.3,376.53,377.69,817,0.51,-3.72,44.54,45.73,44.36,65.65,64.84,379.92,385.78,394.27,403.52,370.79,384.96,-8.83,0.0,6.03,34.0,26.47,13.11
2016-01-31 06:00:00,378.64,374.0,377.69,376.7,3200,0.52,-3.59,43.25,43.63,43.29,62.6,63.94,379.63,385.42,393.92,403.25,370.67,384.77,-35.2,0.0,5.93,34.31,27.77,12.38
2016-01-31 10:00:00,376.8,370.91,376.7,376.68,1867,0.53,-3.46,43.22,43.58,43.26,54.07,60.77,379.36,385.08,393.58,402.99,370.59,384.46,-77.57,0.0,5.92,35.0,29.52,11.5
2016-01-31 14:00:00,376.68,373.8,376.68,376.11,1270,0.51,-3.33,42.4,42.21,42.59,46.6,54.42,379.07,384.73,393.24,402.72,370.55,383.94,-48.4,-0.01,5.71,35.64,28.46,11.08
2016-01-31 18:00:00,376.43,362.57,376.1,365.52,6852,-0.18,-3.37,30.74,25.54,32.51,33.56,44.74,377.84,383.97,392.69,402.35,368.46,384.28,-226.43,-0.03,6.29,37.34,36.73,9.34
2016-01-31 22:00:00,372.9,363.23,365.58,370.45,8471,-0.25,-3.44,39.13,38.17,39.61,33.98,38.05,377.16,383.44,392.25,402.03,367.9,383.72,-164.49,-0.02,6.53,38.92,32.85,8.35
2016-02-01 02:00:00,373.3,369.61,370.44,372.61,2745,-0.12,-3.47,42.42,42.89,42.43,37.33,34.96,376.75,383.02,391.86,401.74,367.58,383.46,-79.16,-0.01,6.33,40.26,31.48,8.45
2016-02-01 06:00:00,379.27,368.74,373.0,374.7,4598,0.14,-3.43,45.5,47.21,45.09,54.65,41.99,376.56,382.69,391.52,401.47,368.9,382.89,-35.56,0.0,6.63,39.77,27.91,13.93
2016-02-01 10:00:00,375.79,372.8,374.76,373.54,1617,0.25,-3.37,44.09,45.11,43.89,61.97,51.32,376.29,382.33,391.16,401.19,369.12,382.82,-49.89,-0.01,6.37,39.32,26.97,13.46
2016-02-01 14:00:00,374.45,367.81,373.33,371.39,4935,0.2,-3.32,41.53,41.31,41.7,60.27,58.96,375.84,381.9,390.77,400.9,368.94,381.92,-113.61,-0.02,6.39,39.51,30.55,12.46
2016-02-01 18:00:00,371.95,367.52,371.38,371.42,2462,0.19,-3.28,41.58,41.38,41.74,54.77,59.0,375.44,381.49,390.39,400.6,368.65,381.33,-119.9,-0.01,6.25,39.73,29.33,11.83
2016-02-01 22:00:00,373.77,370.86,371.42,371.77,2271,0.22,-3.22,42.21,42.36,42.28,51.39,55.48,375.11,381.11,390.02,400.32,368.31,381.24,-63.06,-0.01,6.01,39.4,28.32,13.58
2016-02-02 02:00:00,374.8,370.43,371.77,372.64,2379,0.32,-3.14,43.84,44.89,43.64,54.62,53.59,374.88,380.78,389.67,400.04,368.13,380.92,-44.93,-0.01,5.89,38.8,26.82,14.11
2016-02-02 06:00:00,373.49,369.69,372.64,370.59,1636,0.26,-3.08,40.91,40.26,41.19,53.7,53.24,374.49,380.38,389.3,399.75,367.68,380.82,-71.63,0.01,5.74,38.36,26.47,13.45
2016-02-02 10:00:00,373.87,370.2,370.71,373.28,1940,0.41,-2.97,46.01,48.07,45.48,57.49,55.27,374.38,380.1,388.98,399.49,367.68,380.33,-35.82,0.01,5.59,37.83,25.23,13.3
2016-02-02 14:00:00,374.75,371.8,373.4,372.79,1320,0.48,-2.85,45.24,46.83,44.85,57.78,56.32,374.24,379.81,388.66,399.22,367.61,379.98,-13.76,0.0,5.41,37.06,24.25,13.95
2016-02-02 18:00:00,374.17,372.01,372.61,372.9,908,0.53,-2.72,45.46,47.17,45.03,62.4,59.22,374.12,379.54,388.35,398.96,367.69,379.35,-11.07,0.0,5.17,36.34,23.52,13.53
2016-02-02 22:00:00,373.83,367.01,372.9,372.69,2688,0.54,-2.59,45.09,46.54,44.73,61.22,60.47,373.99,379.27,388.04,398.7,367.63,379.07,-60.84,0.0,5.29,36.54,28.11,12.28
2016-02-03 02:00:00,373.33,370.67,372.97,372.94,1577,0.56,-2.45,45.66,47.47,45.19,61.0,61.54,373.89,379.03,387.74,398.44,367.64,378.7,-20.29,0.0,5.1,36.73,27.06,11.83
2016-02-03 06:00:00,374.0,369.86,373.28,370.01,1312,0.38,-2.35,40.38,38.71,40.86,48.53,56.92,373.54,378.67,387.39,398.16,367.42,378.22,-49.79,0.0,5.03,37.03,26.62,11.13
2016-02-03 10:00:00,372.24,365.65,369.98,370.5,3585,0.3,-2.27,41.6,40.74,41.85,40.21,49.91,373.26,378.35,387.05,397.88,367.46,377.46,-111.58,0.0,5.15,37.93,30.03,10.11
2016-02-03 14:00:00,370.83,368.01,370.47,370.28,1867,0.24,-2.21,41.19,40.08,41.52,35.25,41.33,372.99,378.04,386.72,397.61,367.46,376.82,-93.4,-0.01,4.98,38.77,28.81,9.7
2016-02-03 18:00:00,370.31,365.65,370.27,368.99,2187,0.13,-2.18,38.8,36.24,39.54,39.26,38.24,372.63,377.68,386.37,397.32,367.38,376.14,-136.77,0.0,4.96,39.85,30.28,9.05
2016-02-03 22:00:00,372.84,368.65,369.0,371.39,2552,0.23,-2.13,45.18,46.78,44.76,48.3,40.93,372.52,377.43,386.07,397.07,367.62,375.42,-17.55,-0.01,4.9,39.86,28.43,12.19
2016-02-04 02:00:00,373.31,371.02,371.39,372.74,1318,0.38,-2.03,48.44,51.76,47.48,58.91,48.82,372.54,377.25,385.81,396.82,369.09,374.67,42.86,0.0,4.72,39.69,27.45,12.48
2016-02-04 06:00:00,374.04,372.0,372.84,373.97,1240,0.55,-1.89,51.28,55.94,49.88,77.05,61.42,372.67,377.12,385.57,396.6,369.21,374.91,86.72,0.0,4.52,39.25,26.56,13.23
2016-02-04 10:00:00,388.09,373.02,373.97,386.58,14803,1.45,-1.53,69.71,77.82,66.58,87.23,74.4,373.93,377.49,385.59,396.5,365.81,379.7,399.82,0.04,5.28,37.63,21.14,29.54
2016-02-04 14:00:00,390.82,384.6,386.44,386.6,8307,1.96,-1.04,69.72,77.84,66.6,89.14,84.47,375.08,377.85,385.61,396.4,364.16,382.54,372.89,0.04,5.34,36.56,19.39,30.74
2016-02-04 18:00:00,393.89,386.5,386.6,389.96,7212,2.4,-0.44,72.89,80.95,69.66,87.53,87.97,376.44,378.32,385.7,396.33,362.47,385.87,281.44,0.05,5.49,36.02,17.52,31.78
2016-02-04 22:00:00,390.1,385.12,389.98,387.51,3143,2.39,0.16,67.36,72.69,65.03,82.24,86.31,377.44,378.68,385.74,396.25,362.0,387.95,175.83,0.05,5.45,35.16,18.19,29.7
2016-02-05 02:00:00,388.55,384.19,387.51,386.29,1936,2.18,0.7,64.72,68.8,62.81,78.86,82.88,378.25,378.98,385.75,396.15,361.97,389.48,128.14,0.04,5.38,34.13,18.37,27.98
2016-02-05 06:00:00,391.39,386.28,386.29,391.0,2982,2.23,1.26,69.66,74.62,67.39,80.09,80.4,379.41,379.45,385.85,396.1,361.55,391.82,134.41,0.06,5.36,33.63,17.12,29.86
2016-02-05 10:00:00,393.0,387.33,391.89,390.16,3152,2.08,1.78,67.84,71.96,65.85,83.22,80.72,380.38,379.87,385.94,396.04,361.46,393.65,117.8,0.05,5.38,33.41,15.83,29.75
2016-02-05 14:00:00,390.29,385.65,390.16,387.24,2999,1.68,2.2,61.79,63.25,60.69,84.34,82.55,381.01,380.16,385.96,395.95,362.1,394.68,83.79,0.04,5.33,32.74,17.1,27.9
2016-02-05 18:00:00,387.98,384.2,387.24,386.54,2704,1.27,2.52,60.4,61.28,59.5,79.07,82.21,381.51,380.41,385.97,395.86,362.57,395.54,63.45,0.03,5.22,31.72,18.2,26.46
2016-02-05 22:00:00,386.54,373.95,386.54,376.0,20908,0.25,2.58,44.25,40.25,45.23,62.36,75.26,381.01,380.24,385.78,395.66,362.92,395.51,-0.78,-0.03,5.74,30.27,28.1,22.31
2016-02-06 02:00:00,377.0,365.0,376.87,373.0,11276,-0.61,2.43,40.89,36.31,42.16,46.1,62.51,380.28,379.96,385.52,395.43,362.93,395.51,-61.45,-0.04,6.19,30.15,34.53,19.22
2016-02-06 06:00:00,374.89,372.5,372.8,373.46,1821,-1.12,2.15,41.62,37.35,42.8,31.21,46.56,379.66,379.7,385.28,395.21,363.03,395.49,-46.47,-0.04,5.92,30.03,33.54,18.67
2016-02-06 10:00:00,375.49,372.5,373.05,372.9,1591,-1.43,1.79,40.96,36.54,42.2,28.11,35.14,379.05,379.43,385.04,394.99,363.02,395.49,-47.29,-0.04,5.71,29.78,32.28,18.72
2016-02-06 14:00:00,374.13,369.2,372.9,372.95,3103,-1.56,1.4,41.05,36.68,42.27,28.05,29.12,378.49,379.18,384.8,394.77,363.46,395.35,-61.36,-0.03,5.65,29.97,34.44,17.56
2016-02-06 18:00:00,374.0,372.5,372.94,373.75,1161,-1.53,1.02,42.57,39.01,43.56,28.38,28.18,378.06,378.97,384.58,394.56,363.92,395.21,-52.71,-0.04,5.36,30.15,33.75,17.2
