Date,High,Low,Open,Close,Volume,Macd,Macdsignal,rsi,bull_rsi,bear_rsi,stochK,stochD,ema21,ema50,ema100,ema200,bblower,bbupper,cci,roc,atr,adx,di_minus,di_plus
2017-10-18T10:00,5363.20,5114.00,5302.10,5331.90,17088,-61.43,38.32,40.62,35.20,42.71,15.92,14.32,5522.94,5364.46,5038.87,4670.12,5290.31,5853.15,-204.88,-0.05,161.35,32.06,27.54,13.18
2017-10-18T14:00,5437.00,5330.40,5330.40,5384.10,9266,-54.52,24.69,43.72,40.07,45.32,28.49,18.06,5510.32,5365.23,5045.71,4677.22,5279.93,5856.94,-110.72,-0.04,157.44,31.52,26.2,15.89
2017-10-18T18:00,5594.80,5384.10,5384.10,5567.00,8504,-35.89,15.71,53.00,53.62,53.28,45.07,29.83,5515.47,5373.14,5056.03,4686.08,5282.48,5858.3,-30.66,0,161.25,29.64,23.76,21.4
2017-10-18T22:00,5647.00,5505.50,5568.10,5632.30,6038,-18.30,11.14,55.80,57.44,55.73,59.45,44.34,5526.09,5383.31,5067.44,4695.49,5288.51,5864.2,15.32,0.01,159.84,27.54,22.26,22.38
2017-10-19T02:00,5680.00,5532.10,5634.40,5596.90,5603,-8.68,8.97,53.92,54.72,54.09,70.72,58.41,5532.53,5391.68,5077.93,4704.46,5289.4,5851.61,21.91,0,158.98,25.84,20.78,22.38
2017-10-19T06:00,5724.00,5580.00,5596.60,5680.60,8695,3.06,9.73,57.56,59.72,57.27,79.99,70.06,5545.99,5403.01,5089.86,4714.17,5289.27,5858.75,58.32,0.01,157.91,24.58,19.42,22.91
2017-10-19T10:00,5744.00,5581.00,5683.30,5637.00,9067,7.39,11.58,55.12,56.13,55.15,82.84,77.85,5554.26,5412.19,5100.7,4723.35,5289.33,5859.4,52.59,0.03,158.28,23.56,17.99,22.13
2017-10-19T14:00,5691.80,5608.30,5637.10,5618.30,3535,8.42,13.68,54.06,54.57,54.23,85.32,82.72,5560.08,5420.27,5110.94,4732.26,5293.56,5841.81,46.22,0.07,152.94,22.61,17.29,21.26
2017-10-19T18:00,5735.50,5609.30,5618.40,5694.20,4474,13.34,17.02,57.62,59.64,57.31,85.05,84.4,5572.28,5431.01,5122.49,4741.83,5294.09,5840.13,73.78,0.07,151.03,22.08,16.26,22.06
2017-10-19T22:00,5718.90,5656.50,5694.10,5694.00,2375,15.56,20.91,57.60,59.62,57.30,88.07,86.15,5583.34,5441.33,5133.81,4751.3,5296.54,5833.58,81.09,0.07,144.7,21.58,15.76,21.38
2017-10-20T02:00,5724.90,5603.30,5693.80,5643.40,4415,12.71,24.09,54.35,54.61,54.52,89.4,87.51,5588.8,5449.25,5143.9,4760.18,5303.64,5814.34,64.87,0.05,143.05,20.54,17.46,20.08
2017-10-20T06:00,5676.90,5620.60,5645.60,5641.10,2560,9.90,26.56,54.20,54.38,54.39,86.59,88.02,5593.56,5456.77,5153.75,4768.95,5303.61,5814.55,58.52,0.01,136.85,19.57,16.95,19.49
2017-10-20T10:00,6054.90,5630.20,5641.90,5963.10,28203,27.92,33.54,67.65,72.47,66.23,85.98,87.32,5627.15,5476.63,5169.77,4780.83,5266.16,5884.82,192.87,0.06,157.41,21.12,13.68,32.89
2017-10-20T14:00,6078.00,5920.00,5963.90,6056.60,12380,43.41,44.39,70.37,75.60,68.74,90.56,87.71,5666.19,5499.37,5187.34,4793.52,5226.95,5973.79,230.88,0.08,157.45,22.66,12.7,31.58
2017-10-20T18:00,6088.40,5923.50,6056.60,5983.80,11294,45.80,55.84,65.73,68.84,64.74,91.41,89.32,5695.07,5518.37,5203.11,4805.37,5212.02,6029.5,184.86,0.05,157.98,24.13,11.75,29.7
2017-10-20T22:00,6139.00,5945.50,5983.70,6098.80,8043,51.72,68.77,69.18,73.07,67.89,92.89,91.62,5731.77,5541.13,5220.84,4818.24,5185.73,6103.36,178.54,0.08,160.52,25.73,10.74,29.39
2017-10-21T02:00,6151.00,6020.20,6098.80,6100.00,6788,52.17,81.82,69.22,73.11,67.92,90.99,91.76,5765.24,5563.05,5238.25,4830.99,5170.68,6168.71,159.73,0.09,158.4,27.26,10.11,28.2
2017-10-21T06:00,6140.00,6025.60,6100.00,6114.40,6343,49.89,94.29,69.66,73.66,68.32,93.62,92.5,5796.99,5584.67,5255.6,4843.76,5172.98,6228.48,134.19,0.07,155.26,28.69,9.58,26.71
2017-10-21T10:00,6199.90,6058.10,6113.00,6149.20,10706,47.21,106.09,70.76,75.03,69.32,92.67,92.43,5829.01,5606.81,5273.3,4856.75,5220.18,6268.7,124.54,0.08,154.29,30.3,8.95,27.73
2017-10-21T14:00,6159.50,5862.80,6149.40,6030.00,15595,34.48,114.71,62.44,62.60,62.19,86.15,90.81,5847.28,5623.41,5288.28,4868.43,5284.12,6277.55,77.29,0.07,164.47,29.53,16.28,24.16
2017-10-21T18:00,6110.00,5980.00,6031.00,6005.10,5446,22.06,120.23,60.83,60.28,60.80,77.24,85.35,5861.62,5638.37,5302.48,4879.74,5354.12,6274.87,72.53,0.06,162,28.81,15.34,22.77
2017-10-21T22:00,6075.00,5918.90,6005.90,5941.00,6992,7.93,122.21,56.77,54.51,57.28,65.5,76.3,5868.84,5650.24,5315.12,4890.3,5424.01,6260.67,49.04,0,161.58,27.54,16.99,21.2
2017-10-22T02:00,5940.90,5733.30,5940.90,5909.90,13378,-4.44,121.10,54.86,51.83,55.61,58.45,67.06,5872.57,5660.42,5326.9,4900.44,5460.02,6258.95,4.26,-0.02,164.88,26.27,23.5,19.3
2017-10-22T06:00,5920.00,5705.00,5908.50,5804.10,8233,-19.82,116.15,48.84,43.72,50.30,47.22,57.06,5866.35,5666.06,5336.35,4909.44,5481.33,6254.82,-19.87,-0.03,168.46,25.29,22.56,17.54
2017-10-22T10:00,6026.30,5759.90,5803.80,5996.20,8271,-17.22,111.84,57.88,57.23,58.06,49.96,51.88,5878.15,5679.01,5349.41,4920.25,5518.51,6257.57,21.27,-0.02,175.45,23.51,20.11,19.96
2017-10-22T14:00,5995.30,5818.10,5995.10,5874.30,6684,-23.48,105.97,51.64,48.95,52.51,47.11,48.1,5877.8,5686.66,5359.81,4929.75,5540.5,6254.95,3.38,-0.04,175.64,21.86,18.65,18.52
2017-10-22T18:00,6020.40,5815.20,5874.90,5981.30,6739,-20.32,100.89,56.11,55.26,56.41,54.5,50.53,5887.21,5698.22,5372.11,4940.21,5576.97,6252.91,17.77,-0.02,177.75,20.48,17.11,18
2017-10-22T22:00,6015.00,5907.40,5981.40,5962.70,3907,-19.37,96.05,55.16,53.97,55.57,50.25,50.62,5894.07,5708.59,5383.81,4950.38,5622.49,6241.83,23.31,-0.03,172.74,19.19,16.35,17.2
2017-10-23T02:00,6055.00,5840.10,5964.20,5876.90,8347,-24.12,90.02,50.86,48.21,51.75,47.54,50.77,5892.51,5715.19,5393.57,4959.6,5650.01,6232.58,-4.3,-0.03,175.75,18.24,17.66,15.7
2017-10-23T06:00,5907.80,5750.00,5876.80,5875.30,9118,-26.75,83.33,50.78,48.10,51.68,40.41,46.07,5890.95,5721.47,5403.11,4968.71,5679.88,6220.84,-62.93,-0.02,174.47,18.07,20.21,14.68
2017-10-23T10:00,5880.00,5621.00,5877.20,5786.00,19440,-33.46,74.97,46.42,42.31,47.79,32.55,40.17,5881.41,5724,5410.69,4976.84,5713.54,6201.44,-127.91,-0.03,180.51,18.76,23.24,13.18
2017-10-23T14:00,6000.00,5694.40,5785.40,5940.20,12387,-26.75,68.28,53.80,53.14,54.14,39.35,37.44,5886.75,5732.48,5421.18,4986.43,5775.83,6169.06,-62.09,0.01,189.44,18.27,20.56,16.18
2017-10-23T18:00,6007.80,5790.00,5940.30,5907.30,13024,-23.86,62.32,52.15,50.87,52.68,45.6,39.17,5888.62,5739.33,5430.81,4995.59,5771.02,6168.29,-44.5,0.02,191.47,17.75,18.89,15.16
2017-10-23T22:00,5907.30,5537.00,5907.10,5655.10,22276,-37.47,52.95,41.61,37.33,43.18,42.97,42.64,5867.39,5736.03,5435.25,5002.16,5712.68,6186.48,-177.81,-0.06,204.24,18.72,25.29,13.2
2017-10-24T02:00,5786.30,5572.60,5655.10,5733.50,8579,-39.51,43.07,45.31,42.61,46.38,36.77,41.78,5855.22,5735.93,5441.15,5009.43,5682.9,6191.23,-155.05,-0.02,204.92,19.63,23.41,12.21
2017-10-24T06:00,5770.00,5590.40,5734.70,5700.20,6491,-41.24,32.76,44.04,40.98,45.23,29.55,36.43,5841.13,5734.53,5446.28,5016.31,5654.46,6179.81,-142.28,-0.05,203.11,20.47,21.93,11.44
2017-10-24T10:00,5700.30,5550.00,5700.30,5627.80,8204,-45.08,21.49,41.31,37.51,42.75,28.52,31.61,5821.73,5730.34,5449.88,5022.39,5616.35,6170.7,-158.06,-0.06,199.34,21.47,22.2,10.83
2017-10-24T14:00,5733.00,5627.80,5627.80,5673.70,5234,-42.39,10.90,43.69,41.02,44.80,25.14,27.74,5808.28,5728.12,5454.31,5028.88,5598.01,6144.97,-111.97,-0.03,192.61,22.04,21.33,11.62
2017-10-24T18:00,5673.80,5457.40,5673.70,5510.00,12813,-49.03,-1.36,37.81,33.55,39.44,17.57,23.74,5781.16,5719.57,5455.41,5033.66,5554.2,6124.86,-164.58,-0.06,194.31,23.44,25.9,10.69
2017-10-24T22:00,5548.00,5365.30,5510.00,5547.90,9495,-48.19,-13.41,39.83,36.53,41.18,20.56,21.09,5759.95,5712.84,5457.24,5038.78,5517.36,6113.49,-167.83,-0.04,193.48,25.11,27.55,9.97
2017-10-25T02:00,5588.80,5457.30,5548.00,5558.20,5455,-44.35,-24.50,40.39,37.37,41.66,21.08,19.74,5741.61,5706.77,5459.24,5043.95,5488.31,6097.85,-124.99,-0.06,189.06,26.23,26.18,11.02
2017-10-25T06:00,5629.90,5466.80,5558.20,5513.20,7567,-42.27,-35.06,38.68,35.10,40.12,25.3,22.31,5720.85,5699.18,5460.31,5048.62,5451.77,6091.61,-110.63,-0.07,187.2,26.84,24.55,11.9
2017-10-25T10:00,5538.00,5400.00,5512.90,5463.30,6654,-41.62,-45.47,36.81,32.65,38.44,21.56,22.64,5697.43,5689.93,5460.37,5052.74,5409.43,6089.29,-126.32,-0.03,183.69,27.72,25.83,11.26
2017-10-25T14:00,5644.00,5456.00,5466.90,5633.20,6886,-27.77,-52.41,46.31,46.71,46.57,26.13,24.33,5691.6,5687.71,5463.79,5058.52,5398.24,6083.39,-68.14,-0.02,184,27.49,23.95,14.55
2017-10-25T18:00,5746.90,5616.50,5629.60,5724.20,8286,-11.35,-55.25,50.59,52.59,50.32,37.6,28.43,5694.56,5689.14,5468.95,5065.14,5405.3,6049.13,-10.32,0,180.17,26.37,22.71,17.88
2017-10-25T22:00,5778.00,5667.50,5724.20,5763.40,4567,2.54,-54.61,52.35,54.97,51.87,53.17,38.97,5700.82,5692.05,5474.78,5072.09,5406.33,6037.01,14.22,0.02,175.19,25.09,21.69,18.34
2017-10-26T02:00,5769.00,5680.00,5761.20,5731.10,3902,9.55,-52.23,50.75,52.56,50.49,61.77,50.85,5703.57,5693.58,5479.86,5078.64,5417.01,6001.31,16.37,0.01,169.03,23.89,20.87,17.65
2017-10-26T06:00,5881.00,5690.10,5731.20,5880.90,7751,23.48,-46.35,57.29,61.32,56.27,76.48,63.81,5719.69,5700.93,5487.8,5086.63,5425.2,5984.94,77.81,0.07,170.6,22.49,19.2,20.93
2017-10-26T10:00,5966.60,5870.00,5880.90,5929.60,11469,34.51,-37.73,59.19,63.74,57.97,87.11,75.12,5738.77,5709.9,5496.55,5095.01,5420.52,5994.89,142.63,0.07,165.31,21.79,18.4,23.76
2017-10-26T14:00,5958.00,5808.90,5930.50,5894.70,7900,37.73,-28.29,57.23,60.71,56.29,93.96,85.85,5752.95,5717.14,5504.43,5102.97,5419.11,5998.24,117.67,0.06,164.15,20.64,19.87,22.22
2017-10-26T18:00,5919.00,5781.30,5894.80,5889.90,6959,37.73,-18.86,56.95,60.28,56.06,89.71,90.26,5765.4,5723.92,5512.06,5110.8,5415.35,6012.39,95.89,0.07,162.26,19.34,19.88,20.87
2017-10-26T22:00,6020.00,5881.00,5889.90,5924.80,8016,38.14,-9.32,58.54,62.46,57.45,86.92,90.19,5779.89,5731.79,5520.24,5118.9,5416.85,6009.35,135.33,0.08,160.6,18.86,18.65,24.07
2017-10-27T02:00,5930.00,5773.00,5924.70,5877.10,7540,33.45,-0.96,55.52,57.65,54.91,83.63,86.75,5788.73,5737.49,5527.3,5126.45,5419.03,6004.15,92.32,0.04,160.34,17.55,22.16,22.39
2017-10-27T06:00,5925.50,5813.40,5875.80,5826.90,4833,25.55,5.43,52.46,52.89,52.32,77.5,82.68,5792.2,5741,5533.24,5133.42,5424.68,6015.68,79.26,0.02,156.9,16.33,21.02,21.24
2017-10-27T10:00,5832.40,5685.00,5828.50,5750.10,9577,14.32,9.00,48.09,46.37,48.58,67.83,76.32,5788.37,5741.36,5537.53,5139.55,5425.27,6016.75,24.08,0,156.22,16.06,25.48,19.81
2017-10-27T14:00,5808.80,5681.00,5751.00,5735.10,6456,5.48,10.38,47.26,45.17,47.86,59.79,68.37,5783.53,5741.11,5541.44,5145.48,5427.12,6018.39,15.13,0,154.19,15.83,24.16,18.64
2017-10-27T18:00,5790.00,5695.10,5735.10,5759.70,3043,1.14,10.66,48.82,47.65,49.17,54.79,60.8,5781.36,5741.84,5545.76,5151.59,5436.61,6022.09,15.88,-0.02,149.96,15.62,23.06,17.8
2017-10-27T22:00,5864.00,5700.10,5759.80,5708.90,6191,-4.99,9.41,45.81,43.17,46.60,43.6,52.73,5774.77,5740.55,5548.99,5157.14,5439.31,6022.91,19.03,-0.04,150.95,14.74,21.27,19.92
2017-10-28T02:00,5800.00,5693.20,5708.80,5770.60,3257,-4.71,8.23,49.85,49.57,49.99,35.33,44.57,5774.39,5741.73,5553.38,5163.24,5470.27,6018.01,12.78,-0.02,147.8,13.98,20.51,18.89
2017-10-28T06:00,5770.80,5632.00,5770.50,5673.80,6003,-10.55,5.60,44.28,41.43,45.19,20.97,33.3,5765.25,5739.06,5555.77,5168.32,5489.41,6011.46,-34.85,-0.04,147.15,13.79,22.1,17.62
2017-10-28T10:00,5729.90,5632.20,5673.50,5682.10,5165,-13.17,2.30,44.85,42.33,45.66,17.64,24.65,5757.69,5736.83,5558.27,5173.43,5508.59,6004.67,-51.2,-0.04,143.62,13.61,21.03,16.76
2017-10-28T14:00,5785.00,5674.50,5682.00,5766.30,3278,-8.77,0.11,50.39,50.86,50.34,19.43,19.35,5758.47,5737.98,5562.39,5179.33,5547.82,5990.75,-15.71,-0.02,141.26,12.87,19.85,18.61
2017-10-28T18:00,5778.00,5689.30,5766.10,5720.30,2674,-8.49,-2.01,47.58,46.67,47.94,23.43,20.17,5755,5737.29,5565.51,5184.71,5608.52,5955.75,-41.39,-0.02,137.5,12.18,18.94,17.75
2017-10-28T22:00,5732.30,5660.00,5719.70,5719.10,2930,-7.93,-4.00,47.50,46.56,47.87,26.61,23.16,5751.74,5736.58,5568.56,5190.03,5623.87,5948.99,-75.01,-0.01,132.85,11.84,19.77,17.06
2017-10-29T02:00,5862.30,5702.10,5719.00,5811.00,5440,-1.26,-4.31,53.50,55.57,52.97,30.45,26.83,5757.13,5739.5,5573.36,5196.21,5630.47,5951.07,6.48,0.01,134.8,11.77,18.1,22.5
2017-10-29T06:00,5849.20,5760.00,5812.00,5800.90,6930,2.38,-3.72,52.79,54.45,52.37,41.75,32.94,5761.11,5741.9,5577.86,5202.23,5632.79,5952.5,15.11,0.01,131.54,11.7,17.22,21.41
2017-10-29T10:00,6080.00,5759.10,5800.00,6004.30,13492,17.55,0.67,63.39,68.61,61.70,61.97,44.72,5783.21,5752.19,5586.31,5210.21,5624.62,5987.99,140.94,0.05,145.07,13.29,14.5,29.39
